person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,cb_person_default_on_file,person_home_ownership,loan_intent,loan_grade,default_probability,default_flag,loan_id,risk_tier
31,64000,15.0,24000,10.25,0.38,5,0,0,1,1,0.43567209791403777,0,LN23565,Medium
24,46180,1.0,2500,13.98,0.05,3,1,3,5,2,0.04689888186806604,1,LN02390,Low
25,75000,7.0,12000,7.29,0.16,3,0,0,2,0,0.01989540064752483,0,LN11573,Low
47,21000,9.0,5000,15.99,0.24,16,1,3,0,3,0.7818604293086836,1,LN30664,High
32,188000,0.0,10000,10.71,0.05,7,0,0,1,1,0.038156413298585705,1,LN27773,Low
38,24000,6.0,1500,6.03,0.06,16,0,0,0,0,0.03516431545206684,0,LN29356,Low
26,60000,5.0,12000,6.62,0.2,2,0,3,0,0,0.024259908692065447,0,LN12539,Low
32,60000,4.0,13250,11.83,0.22,10,0,0,4,1,0.029275972861119742,0,LN23175,Low
34,24000,4.0,2400,13.98,0.1,9,0,2,2,2,0.6018491238319158,0,LN18583,High
26,50004,2.0,11000,13.87,0.22,4,1,2,2,3,0.653861739607712,0,LN06916,High
33,66000,17.0,5000,7.29,0.08,8,0,3,1,0,0.02560676671433455,0,LN21132,Low
31,204000,0.0,12000,9.63,0.06,9,0,3,5,0,0.02207807683135753,0,LN17989,Low
24,26000,8.0,10000,16.63,0.38,2,1,3,1,4,0.888907518182445,1,LN10406,High
23,39000,3.0,5000,15.37,0.13,4,1,3,0,3,0.8431070863353183,1,LN05024,High
23,72000,7.0,4200,12.42,0.06,3,0,0,5,1,0.020165534054647143,0,LN11077,Low
26,124726,3.0,15000,7.29,0.12,3,0,0,4,0,0.02048803738574451,0,LN15149,Low
24,39000,2.0,16000,13.06,0.41,2,0,3,2,2,0.9384558672622347,1,LN01249,High
23,90000,7.0,8000,10.36,0.09,3,0,0,1,1,0.029992626208959875,0,LN15990,Low
25,78000,5.0,3200,12.99,0.04,4,1,3,2,2,0.07093123956140196,0,LN03042,Low
23,65000,7.0,6000,11.48,0.09,4,0,0,1,1,0.04158971321467589,0,LN10078,Low
27,125000,11.0,15975,12.72,0.13,8,1,0,4,2,0.023469126944908145,0,LN27195,Low
39,40000,4.0,1000,10.37,0.03,16,0,2,5,1,0.021479183837762778,0,LN29859,Low
27,90000,4.0,15000,7.49,0.17,6,0,0,4,0,0.018988159380793974,0,LN25808,Low
29,39000,6.0,7100,8.32,0.18,5,0,0,3,0,0.263534214951368,0,LN20206,Low
29,80000,14.0,5000,15.21,0.06,6,0,0,2,3,0.32662797581591474,0,LN25103,Medium
30,55000,2.0,6500,10.99,0.12,9,0,2,1,1,0.10107675803743564,0,LN22485,Low
41,135000,2.0,20000,9.25,0.15,13,0,0,3,1,0.02333951950514898,0,LN31749,Low
25,44400,6.0,14125,12.99,0.32,2,0,0,5,2,0.06825972653642992,0,LN05215,Low
23,149385,7.0,7000,8.94,0.05,2,0,2,4,0,0.03377957791240125,0,LN16133,Low
29,80000,3.0,21000,10.99,0.26,6,0,3,4,1,0.030119110971669888,0,LN18309,Low
28,92000,6.0,22000,12.69,0.24,9,0,3,1,1,0.1461471115278882,0,LN18290,Low
22,14400,0.0,4400,19.91,0.31,4,0,3,2,4,0.9365673325044348,1,LN04134,High
32,82350,16.0,4000,9.91,0.05,9,0,3,3,1,0.03865545358160229,0,LN20300,Low
29,32997,7.0,10000,5.79,0.3,7,0,3,0,0,0.20113811266115078,0,LN23994,Low
23,92000,7.0,18000,12.68,0.2,2,1,0,3,2,0.05177969997465146,0,LN13459,Low
26,97500,10.0,5000,18.39,0.05,4,0,3,5,4,0.0736993095006332,0,LN05653,Low
31,82000,15.0,8000,11.99,0.1,5,0,0,4,1,0.032555111521671204,0,LN25247,Low
31,140000,15.0,12000,7.88,0.09,7,0,0,5,0,0.018166251927242385,0,LN28149,Low
38,65000,6.0,11500,13.92,0.18,14,0,0,4,2,0.21481508603316546,0,LN32013,Low
28,68000,12.0,15000,13.48,0.22,8,0,0,4,2,0.028714175785663393,0,LN23968,Low
35,78862,14.0,25000,12.49,0.32,9,1,0,1,3,0.2862203120654054,0,LN24958,Low
25,60000,2.0,6900,9.99,0.12,2,0,0,4,1,0.02886259546486783,0,LN17488,Low
31,36000,5.0,3000,9.91,0.08,7,0,3,0,1,0.1064195631945951,0,LN19409,Low
34,103000,5.0,16000,10.62,0.16,7,0,0,5,1,0.018448133623092573,0,LN26479,Low
25,24000,2.0,8500,9.88,0.35,4,0,3,5,1,0.9294402981005162,1,LN05304,High
33,25000,0.0,3000,12.53,0.12,6,1,0,0,2,0.048594430592584,0,LN28380,Low
34,85000,7.0,5000,11.83,0.06,5,0,3,5,1,0.0204888647111684,0,LN21189,Low
35,80004,2.0,3200,11.11,0.04,7,0,0,4,1,0.022359852089054767,0,LN25166,Low
23,32000,2.0,5000,13.93,0.16,4,0,3,5,4,0.8374593654620348,1,LN04887,High
28,83137,12.0,3600,14.72,0.04,9,0,0,3,2,0.4217571808739791,0,LN25321,Medium
24,40000,2.0,2500,9.99,0.06,3,0,0,5,1,0.018987950033297892,0,LN16292,Low
48,30000,0.0,10000,13.48,0.33,12,1,2,1,2,0.46188514566602484,0,LN31573,Medium
26,38000,10.0,15000,15.33,0.39,3,0,0,2,3,0.8071952379009734,0,LN17386,High
24,50000,8.0,9600,6.99,0.19,3,0,0,1,0,0.027506010579123094,0,LN06599,Low
24,42856,8.0,16000,8.9,0.37,3,0,3,0,0,0.9393834915279019,1,LN01236,High
23,35000,4.0,3000,13.85,0.09,3,0,3,4,2,0.3933925121081691,0,LN02587,Medium
32,41000,2.0,8000,15.05,0.2,9,0,0,4,3,0.18837668836536703,0,LN20548,Low
37,800000,10.0,15000,11.36,0.02,17,0,0,0,1,0.09519298088295798,0,LN31919,Low
25,30000,4.0,3000,12.21,0.1,4,0,3,2,1,0.7841853817051883,1,LN02558,High
22,38000,4.0,1950,7.37,0.05,3,0,0,3,0,0.04648114057640063,0,LN03710,Low
28,57000,12.0,20000,11.71,0.35,6,0,3,0,1,0.9386570586954477,1,LN18350,High
26,95459,10.0,4400,13.8,0.05,4,0,3,0,2,0.1773600028715706,0,LN04152,Low
34,31800,4.0,1700,7.49,0.05,9,0,0,4,0,0.04907593085532508,1,LN20022,Low
23,49000,2.0,6000,7.88,0.12,4,0,0,5,0,0.01871788193865128,0,LN06345,Low
24,60000,0.0,6000,5.42,0.1,3,0,0,0,0,0.026205983604094197,0,LN08818,Low
25,59436,1.0,7500,6.76,0.13,3,0,0,0,0,0.06606293930551005,0,LN08621,Low
22,32000,0.0,7875,14.91,0.25,2,0,3,4,3,0.9211515766524959,1,LN08543,High
22,19000,5.0,3000,13.06,0.16,2,0,3,5,2,0.8127676272433778,1,LN02515,High
35,45000,3.0,12000,11.26,0.27,5,0,3,3,1,0.07014373241112548,0,LN25237,Low
39,24000,0.0,4800,7.49,0.2,16,0,3,0,0,0.02675496991566353,0,LN29884,Low
25,125004,0.0,15000,7.88,0.12,3,0,0,2,0,0.019293853043923625,0,LN15239,Low
31,77940,3.0,16250,10.99,0.21,10,0,0,0,1,0.03373935950655327,0,LN24876,Low
22,66396,6.0,15000,13.48,0.23,2,0,0,1,2,0.13501225241347778,0,LN10306,Low
34,97356,12.0,20000,13.22,0.21,7,1,3,2,2,0.05621618538818105,0,LN28410,Low
24,77350,2.0,4800,13.79,0.06,4,1,0,0,2,0.14800208908537263,0,LN11911,Low
21,12000,3.0,1600,10.59,0.13,2,0,3,1,1,0.1521424706433434,1,LN01657,Low
26,25000,4.0,6500,14.09,0.26,2,1,3,3,3,0.709069885380745,1,LN07289,High
23,50000,0.0,19400,12.69,0.39,2,0,3,1,1,0.9402840138395394,1,LN15904,High
33,72000,0.0,6600,10.99,0.09,9,0,0,0,1,0.02593777230398921,0,LN24437,Low
58,43500,4.0,1800,14.96,0.04,21,1,3,1,3,0.3125280295780675,0,LN32342,Medium
33,72000,4.0,5000,6.99,0.07,7,0,0,5,0,0.018166251927242385,0,LN28249,Low
22,62000,1.0,10000,11.58,0.16,2,0,2,5,1,0.023110269566653283,0,LN09482,Low
22,40000,1.0,4800,5.42,0.12,2,0,0,1,0,0.029676506727627644,0,LN04202,Low
28,138600,10.0,12000,12.99,0.09,7,0,0,0,2,0.09023710533287284,0,LN27404,Low
25,80004,9.0,11000,12.53,0.14,4,0,3,2,2,0.04476378160115383,0,LN03415,Low
22,47000,6.0,24000,10.37,0.51,4,0,0,3,1,0.09476480767266711,1,LN07431,Low
24,100000,4.0,8000,9.99,0.08,3,0,0,3,1,0.03971810489057246,0,LN14023,Low
24,36000,8.0,3250,6.39,0.09,2,0,0,5,0,0.023016109997475248,0,LN03323,Low
23,69743,7.0,1000,14.11,0.01,3,0,0,4,3,0.186812915062935,0,LN10640,Low
35,60000,2.0,4000,6.03,0.07,7,0,0,0,0,0.019012627642515784,0,LN22952,Low
29,38600,9.0,1600,12.84,0.04,7,1,2,5,2,0.04324905781140981,0,LN20162,Low
23,29000,0.0,10000,17.93,0.34,3,1,3,1,4,0.9368907597271727,1,LN10578,High
25,24000,3.0,6250,13.72,0.26,3,1,3,0,2,0.12453823917822777,0,LN07049,Low
23,64000,7.0,3500,14.72,0.05,2,1,3,0,2,0.08390387531005182,1,LN03245,Low
22,45000,4.0,5400,7.29,0.12,2,0,3,0,0,0.02423255210320534,0,LN17704,Low
30,81120,3.0,18000,10.75,0.22,5,0,2,4,1,0.033787426257798174,0,LN28187,Low
25,23920,0.0,6000,14.59,0.25,2,1,0,3,3,0.758767937136227,1,LN00916,High
23,26000,2.0,7000,14.93,0.27,4,1,0,5,4,0.22304101637482154,0,LN01354,Low
33,53000,2.0,6000,5.79,0.11,5,0,0,3,0,0.024697611709306493,0,LN22187,Low
23,54996,2.0,11000,13.48,0.2,2,0,3,3,2,0.04466672738592157,0,LN03399,Low
34,120000,7.0,20000,13.8,0.17,7,0,3,5,2,0.03442772004677241,0,LN18477,Low
22,85000,4.0,7000,6.91,0.08,3,0,0,5,0,0.019911344673554123,0,LN12813,Low
27,98004,8.0,10000,6.54,0.1,7,0,3,5,0,0.018435934930325398,0,LN28767,Low
25,157000,8.0,28000,7.49,0.18,4,0,0,4,0,0.020590853486925232,0,LN15720,Low
22,55000,2.0,20000,11.71,0.36,2,0,0,3,1,0.14302123698746405,0,LN07811,Low
24,80000,8.0,18000,7.9,0.23,2,0,0,2,0,0.04113490294572505,0,LN12120,Low
23,29100,3.0,5000,14.84,0.17,2,0,3,1,3,0.6078977079704441,0,LN04727,High
33,70000,0.0,5600,13.57,0.08,8,1,0,4,2,0.06371484669542485,0,LN24227,Low
25,52000,1.0,20000,11.36,0.38,4,0,3,1,1,0.9395023316046925,1,LN00624,High
27,29120,6.0,7200,13.11,0.25,6,0,3,3,2,0.6000187654532776,0,LN22484,High
23,85000,0.0,7000,9.25,0.08,4,0,0,1,1,0.03865822814504035,0,LN12829,Low
24,55000,3.0,14500,6.62,0.26,2,0,3,1,0,0.027260732231604662,0,LN14365,Low
27,60000,6.0,10000,7.49,0.17,7,0,0,4,0,0.01870606833744771,0,LN23026,Low
24,55000,8.0,15000,15.31,0.27,3,1,0,4,3,0.38469418287625495,0,LN08060,Medium
26,14040,1.0,4750,10.25,0.34,2,0,3,0,1,0.9411497904961769,1,LN04332,High
25,45000,4.0,2700,13.48,0.06,4,1,0,2,2,0.04471007612637912,0,LN05539,Low
34,30000,2.0,12000,8.9,0.4,8,0,3,2,0,0.9377052310421327,1,LN25063,High
54,65000,4.0,9600,15.99,0.15,20,0,0,4,3,0.08617089393945691,0,LN32455,Low
60,60000,5.0,9000,13.8,0.15,27,0,2,4,2,0.22197865715940113,0,LN32439,Low
25,30000,6.0,4000,9.76,0.13,3,0,3,3,1,0.04011594205137552,0,LN17616,Low
25,27500,4.0,9000,7.49,0.33,4,0,0,1,0,0.09749607561388492,0,LN01521,Low
35,60000,5.0,9000,12.42,0.15,7,0,0,2,1,0.13475099096425783,0,LN22958,Low
22,66000,4.0,17500,11.48,0.27,3,0,0,1,1,0.04320061451269134,0,LN10286,Low
26,56000,10.0,6000,5.42,0.11,4,0,0,1,0,0.020141289337764167,0,LN08181,Low
23,40800,1.0,16000,10.99,0.39,4,0,0,1,1,0.05136605324423099,0,LN04479,Low
22,27000,3.0,2800,7.51,0.1,3,0,3,3,0,0.07533806481403314,1,LN02445,Low
29,21000,2.0,8000,11.71,0.38,7,0,3,1,1,0.9293546536347348,1,LN22861,High
22,32000,0.0,3200,10.2,0.1,3,0,3,4,1,0.03624489699106779,0,LN02998,Low
25,65000,3.0,7000,14.72,0.11,3,0,0,5,2,0.06975345440816459,0,LN10026,Low
25,44400,9.0,6000,6.03,0.14,2,0,0,0,0,0.03650934331099743,0,LN05214,Low
32,40000,3.0,8000,9.62,0.2,9,0,3,0,1,0.04073986198347987,0,LN22996,Low
33,43000,6.0,8000,10.0,0.19,8,0,3,1,1,0.049712322857770413,0,LN23025,Low
36,25200,3.0,7200,7.29,0.29,11,0,3,3,0,0.024112281711121758,0,LN30464,Low
26,112000,1.0,12000,13.49,0.11,4,1,3,1,2,0.02811245904214731,0,LN13162,Low
24,43000,1.0,4000,17.49,0.09,3,0,0,4,3,0.19795473152093143,1,LN06323,Low
25,145000,7.0,12000,5.79,0.08,2,0,0,3,0,0.01956459662557378,0,LN15558,Low
51,80000,1.0,12000,12.69,0.15,23,0,3,2,1,0.04069477416812494,0,LN32492,Low
34,54000,5.0,10000,7.29,0.19,7,0,0,3,0,0.024061852022240333,0,LN22283,Low
30,60000,5.0,8000,7.66,0.13,6,0,0,4,0,0.02107801930595517,0,LN23065,Low
21,60000,5.0,6000,7.49,0.1,4,0,3,3,0,0.023814124007390056,0,LN06719,Low
25,34000,3.0,9600,7.88,0.28,4,0,3,3,0,0.17648997320766,0,LN10152,Low
22,39696,4.0,14125,12.42,0.36,4,0,0,1,1,0.13441256139805347,1,LN05660,Low
29,30000,4.0,7000,12.18,0.23,9,0,3,5,1,0.026160841439051275,0,LN22335,Low
21,95400,0.0,12000,5.42,0.13,2,0,0,4,0,0.02111415556244935,0,LN13736,Low
25,56004,0.0,14000,6.92,0.25,2,0,3,0,0,0.022365892698836543,0,LN13947,Low
35,60350,15.0,25000,16.82,0.35,5,0,0,3,4,0.8256162100689147,1,LN24848,High
26,62004,3.0,4000,9.99,0.06,2,0,0,3,1,0.03541188022517902,0,LN09506,Low
26,52000,6.0,3300,10.99,0.06,2,0,0,4,1,0.02392470812917617,0,LN16695,Low
23,38400,6.0,8000,6.62,0.21,4,0,0,1,0,0.03402290529050837,0,LN03759,Low
29,70000,13.0,13000,6.91,0.19,8,0,2,5,0,0.018166251927242385,0,LN24172,Low
23,65000,2.0,15000,10.95,0.23,3,0,0,1,1,0.030848288952799886,0,LN10111,Low
25,80000,9.0,4000,19.03,0.05,3,1,0,5,4,0.07435101332852545,0,LN12107,Low
23,215000,7.0,35000,14.79,0.16,3,1,0,3,2,0.17990621079020633,0,LN00141,Low
28,41000,11.0,4000,18.64,0.1,5,1,3,5,4,0.17763114765336704,1,LN28226,Low
30,35000,14.0,2000,5.42,0.06,9,0,0,3,0,0.04422453849602407,0,LN19593,Low
24,36000,6.0,15250,15.95,0.42,2,1,3,3,4,0.9293011636208792,1,LN15711,High
23,65000,2.0,14000,9.99,0.22,2,0,3,0,1,0.021838727819986997,0,LN13996,Low
23,56000,3.0,5875,14.54,0.1,2,0,3,1,3,0.484246461031022,0,LN06087,Medium
22,70000,3.0,8000,5.79,0.11,3,0,2,3,0,0.0233895190395826,0,LN10843,Low
28,18000,0.0,2250,8.49,0.13,9,0,3,3,0,0.13433136818537095,0,LN19108,Low
29,120000,8.0,28000,7.9,0.23,8,0,0,3,0,0.021704135331691982,0,LN26934,Low
22,57860,1.0,20000,11.41,0.35,3,0,0,1,2,0.1461622408725062,0,LN08430,Low
32,106000,14.0,25000,16.63,0.24,7,1,3,0,4,0.7874782697643191,1,LN18154,High
24,69996,4.0,10000,7.49,0.14,2,0,2,3,0,0.021132231024574094,0,LN10658,Low
21,21600,2.0,3800,5.99,0.18,2,0,0,0,0,0.0673950836982536,0,LN00750,Low
28,34000,12.0,10000,16.77,0.29,7,1,0,1,3,0.6106267022428695,1,LN20285,High
22,13200,0.0,2500,9.91,0.19,4,0,3,5,1,0.9200278674659826,1,LN13462,High
32,42000,0.0,10400,11.14,0.25,9,0,2,4,1,0.029897657152810567,0,LN20710,Low
54,20000,2.0,5000,13.48,0.25,28,0,3,3,2,0.08892271252211177,0,LN32554,Low
25,36000,2.0,10000,10.99,0.28,2,0,3,4,1,0.05378738788279813,0,LN10627,Low
30,32796,8.0,3000,11.49,0.09,7,0,3,3,1,0.21833181946127403,0,LN19399,Low
30,96000,3.0,25000,10.99,0.26,6,0,3,4,1,0.023744644864698922,0,LN18117,Low
39,18300,0.0,1200,14.74,0.07,17,0,3,1,3,0.8472573996030844,1,LN32245,High
26,119000,3.0,9000,7.74,0.08,4,0,0,0,0,0.021530627595626517,0,LN14894,Low
24,19800,1.0,5600,5.79,0.28,3,0,3,0,0,0.5729881388431445,1,LN05919,Medium
22,27360,5.0,5000,7.51,0.18,2,0,3,1,0,0.046897342045635705,0,LN09315,Low
41,19200,2.0,2950,16.49,0.15,12,1,3,3,3,0.8912787824578562,1,LN29587,High
23,30000,0.0,4000,10.36,0.13,4,0,3,3,1,0.03158738161278367,0,LN03797,Low
23,61615,4.0,13000,10.62,0.21,4,0,0,4,1,0.031173099629277903,0,LN09378,Low
24,135000,8.0,12000,9.38,0.09,2,0,0,1,0,0.06056384918443845,0,LN15449,Low
33,60000,2.0,8000,12.53,0.13,6,0,3,4,1,0.034006936640158435,0,LN23153,Low
24,36708,2.0,3000,15.33,0.08,3,1,3,2,3,0.9178664931167174,1,LN12870,High
36,49896,8.0,2800,7.49,0.06,17,0,0,5,0,0.020140633043321823,0,LN30217,Low
25,57000,0.0,15000,13.85,0.26,2,1,3,4,2,0.15264682412580716,0,LN17793,Low
32,41464,16.0,3500,8.32,0.08,9,0,0,0,0,0.14724966421202856,0,LN20570,Low
24,35556,9.0,13000,5.79,0.37,2,0,2,1,0,0.18035346788343357,0,LN13210,Low
52,64500,0.0,5000,11.26,0.08,25,0,3,4,1,0.04454545733172171,0,LN32391,Low
21,35000,5.0,4000,7.29,0.11,2,0,2,1,0,0.03458434833599533,0,LN02930,Low
42,44000,0.0,6000,9.63,0.14,14,0,3,0,0,0.07372402133879667,0,LN30223,Low
33,55000,1.0,10725,13.16,0.2,6,0,3,1,2,0.04382364332377897,0,LN19929,Low
29,84000,1.0,20000,11.83,0.24,6,0,0,2,1,0.05874107613403819,0,LN27989,Low
28,34200,8.0,7500,8.94,0.22,7,0,3,4,0,0.12393251675123218,0,LN22621,Low
32,64052,3.0,4875,10.74,0.08,9,0,3,2,1,0.03714025018548001,0,LN20550,Low
33,30000,3.0,1200,6.76,0.04,10,0,3,3,0,0.058992563422113786,0,LN18806,Low
31,95000,1.0,13200,12.99,0.14,8,1,0,2,2,0.029939543462410883,0,LN26001,Low
50,137000,2.0,23000,7.9,0.17,13,0,0,3,0,0.02782855846253369,0,LN31755,Low
27,28800,0.0,3000,7.88,0.1,7,0,3,1,0,0.453414464177946,1,LN25359,Medium
27,54590,9.0,8000,11.49,0.15,6,0,3,5,1,0.02230394959908843,0,LN23111,Low
21,37000,3.0,7200,13.61,0.19,2,0,2,3,2,0.23137148060935434,0,LN17140,Low
26,67000,4.0,10400,8.9,0.16,4,0,0,3,0,0.05302347689884913,0,LN10345,Low
31,67200,2.0,10000,6.03,0.15,7,0,0,4,0,0.0184363853343647,0,LN23915,Low
25,39000,3.0,7600,12.84,0.19,3,0,3,3,2,0.5840139159243413,1,LN08460,Medium
25,25000,0.0,8500,12.53,0.34,2,1,3,3,2,0.9273612899911367,1,LN05309,High
36,25000,2.0,6200,9.91,0.25,14,0,3,4,1,0.03649412592298574,1,LN30315,Low
23,26400,7.0,3800,7.9,0.14,2,0,3,1,0,0.13535918037526887,0,LN16566,Low
24,72000,1.0,12000,5.42,0.17,4,0,0,5,0,0.018435934930325398,0,LN17464,Low
24,59000,5.0,15000,14.79,0.25,3,1,3,1,2,0.21257302678330667,1,LN15377,Low
25,80000,5.0,6000,8.0,0.07,4,0,3,5,0,0.01959086127399857,0,LN06904,Low
26,34099,2.0,7200,12.73,0.21,3,0,3,3,2,0.7723793190958946,0,LN08014,High
25,40000,9.0,7100,13.48,0.18,2,0,0,0,2,0.06899742839495704,0,LN04062,Low
37,100000,13.0,18400,5.99,0.18,15,0,0,5,0,0.018435934930325398,0,LN31501,Low
30,38000,2.0,6500,7.14,0.17,9,0,3,1,0,0.026615802475978764,0,LN22115,Low
28,42000,4.0,10000,10.75,0.24,9,0,0,4,1,0.033639299412264304,0,LN20688,Low
26,52800,10.0,1925,6.76,0.04,4,0,0,3,0,0.042702233575365456,0,LN07381,Low
28,30000,0.0,8400,11.89,0.28,10,0,3,4,1,0.17049377033855204,0,LN23455,Low
38,55000,3.0,14000,13.22,0.25,13,0,0,3,2,0.20672345525395777,0,LN30469,Low
22,39000,6.0,1000,7.49,0.03,3,0,2,3,0,0.028248841266446296,0,LN12436,Low
22,42000,3.0,1000,9.62,0.02,3,0,3,0,1,0.07021230631323579,0,LN01402,Low
34,30000,2.0,12000,8.9,0.4,7,0,3,0,0,0.9394715300104077,1,LN28911,High
28,44500,2.0,10000,8.59,0.22,6,0,0,4,0,0.038951134436374844,0,LN20938,Low
23,95000,7.0,35000,7.9,0.37,2,0,0,1,0,0.02305674797915455,0,LN16501,Low
22,46104,4.0,8775,7.29,0.19,2,0,3,1,0,0.023776666396240948,0,LN09757,Low
37,46996,2.0,13750,13.98,0.29,13,0,0,1,2,0.28488065611818797,0,LN30120,Low
35,67600,7.0,16000,11.58,0.24,5,0,3,4,1,0.04357217117408241,0,LN18743,Low
30,45000,0.0,6000,12.69,0.13,8,0,3,4,1,0.05360046039021695,0,LN21669,Low
24,75000,8.0,15000,12.21,0.2,3,0,0,0,1,0.19636952467479654,0,LN11738,Low
23,46330,0.0,8000,10.65,0.17,4,0,3,4,1,0.025887818712298533,0,LN08902,Low
43,78000,0.0,15000,14.46,0.19,13,1,0,0,3,0.727643885356357,1,LN32066,High
28,95000,0.0,18000,7.88,0.19,10,0,0,0,0,0.021101479558401876,0,LN26050,Low
30,50000,4.0,20000,13.49,0.4,10,0,3,5,2,0.9122548873276798,1,LN18334,High
25,80000,0.0,11200,10.99,0.14,3,0,3,2,1,0.02053154906291131,0,LN12017,Low
30,50000,3.0,4500,13.11,0.09,7,1,3,5,2,0.021078968237872236,0,LN20396,Low
24,45000,8.0,4000,7.49,0.09,2,0,0,4,0,0.024028768061791817,0,LN05374,Low
22,18000,0.0,3600,10.99,0.2,2,0,3,4,1,0.9340170914681215,1,LN16604,High
37,91800,21.0,20000,14.84,0.19,12,1,0,3,3,0.56006975426656,1,LN31671,Medium
28,36888,5.0,12000,13.48,0.33,7,1,3,3,2,0.9340207900944671,1,LN25121,High
35,84996,12.0,17000,7.88,0.2,6,0,3,4,0,0.02402814745729741,0,LN18660,Low
29,99000,13.0,4500,5.42,0.05,9,0,0,4,0,0.018987950033297892,0,LN26230,Low
29,74100,3.0,4500,13.61,0.06,8,1,3,5,2,0.03468102854989044,0,LN28971,Low
26,24500,4.0,8875,10.0,0.36,2,0,3,4,1,0.939387435588617,1,LN05243,High
30,102540,6.0,1500,7.9,0.01,5,0,0,2,0,0.028061811429760733,0,LN26465,Low
27,132000,6.0,20000,12.73,0.15,10,0,3,0,2,0.0538184659182189,0,LN28814,Low
27,39000,0.0,8000,11.03,0.21,9,0,3,1,2,0.10640900407098518,0,LN22983,Low
24,61200,5.0,5100,10.51,0.08,2,0,0,1,1,0.09505125487817621,0,LN09356,Low
25,60000,5.0,3000,14.59,0.05,3,1,0,2,3,0.3247623448254065,0,LN09050,Medium
28,73000,0.0,32000,11.99,0.44,9,0,3,4,1,0.9283969380565175,1,LN17882,High
24,40000,1.0,3000,10.74,0.07,3,0,3,4,1,0.031440298553056835,0,LN02615,Low
29,52000,13.0,7000,16.77,0.13,5,0,3,4,3,0.10871764437405447,0,LN22446,Low
26,71000,10.0,6000,15.62,0.08,4,0,0,0,3,0.8656413081095978,1,LN11870,High
32,40000,3.0,12000,11.89,0.3,10,0,3,0,1,0.09001817467878566,0,LN25176,Low
23,50000,1.0,3000,8.49,0.06,2,0,3,0,0,0.05814959855088997,0,LN02671,Low
21,39000,4.0,6000,10.38,0.15,3,0,3,1,1,0.06335239090117044,0,LN06414,Low
24,64000,4.0,2500,11.14,0.04,3,0,3,2,1,0.30256681461188356,1,LN02414,Medium
22,83252,4.0,10400,12.21,0.12,3,0,3,5,1,0.020165487934732648,0,LN03545,Low
24,130000,8.0,6000,6.62,0.05,2,0,0,5,0,0.018166251927242385,0,LN15294,Low
27,31200,4.0,15000,14.27,0.48,10,1,0,1,2,0.24421885952886577,0,LN19244,Low
22,30000,1.0,5500,10.99,0.18,3,0,0,4,1,0.10802784948581097,0,LN02084,Low
32,34000,5.0,2800,9.32,0.08,7,0,0,0,0,0.25251160968292163,0,LN19534,Low
24,80000,6.0,25000,6.62,0.31,2,0,3,1,0,0.841848620969445,1,LN00231,High
27,24960,3.0,10750,10.25,0.43,10,0,3,0,1,0.9402840138395394,1,LN19925,High
46,90000,5.0,20000,6.91,0.22,15,0,0,0,0,0.01926989704162377,0,LN31971,Low
31,72100,1.0,8000,14.65,0.11,10,1,3,2,2,0.1847593684942205,0,LN23353,Low
25,42348,9.0,8000,7.49,0.19,2,0,0,0,0,0.030357116772425054,0,LN04894,Low
22,41784,6.0,5000,6.03,0.12,2,0,0,0,0,0.03039724224791322,0,LN04605,Low
25,46000,3.0,6000,14.72,0.13,4,1,3,4,2,0.06550816712958883,0,LN06530,Low
27,47900,1.0,7500,13.47,0.16,8,0,2,5,2,0.02606139472268344,0,LN21378,Low
29,120000,5.0,2500,14.22,0.02,6,1,3,0,2,0.04832171148343047,0,LN19331,Low
22,50000,6.0,10000,7.88,0.2,4,0,3,1,0,0.04723009035973876,0,LN16391,Low
38,47004,2.0,4775,13.48,0.1,13,0,3,3,2,0.07615787207115211,0,LN29881,Low
29,15889,4.0,2500,6.62,0.16,9,0,3,2,0,0.8807928738387149,1,LN25918,High
28,40000,1.0,6500,10.74,0.16,6,0,3,3,1,0.028066414448881444,0,LN22123,Low
25,12996,1.0,3600,14.59,0.28,3,0,2,3,3,0.8922568270631125,1,LN00120,High
30,172000,13.0,20000,10.99,0.12,8,0,0,5,1,0.018717816626175582,0,LN27712,Low
30,60000,3.0,4125,5.99,0.07,5,0,0,0,0,0.020825429124837386,0,LN23033,Low
28,158367,5.0,12000,6.62,0.08,8,0,0,3,0,0.01984673378883454,0,LN27660,Low
31,53000,15.0,10000,15.31,0.19,10,0,0,5,3,0.13656751688834357,0,LN22177,Low
24,43300,2.0,24000,10.62,0.55,2,0,0,1,1,0.23229103262963782,0,LN16231,Low
24,85000,0.0,16000,6.91,0.19,3,0,3,2,0,0.021050280871283508,0,LN17755,Low
22,36000,4.0,10000,11.36,0.28,2,0,3,4,1,0.10722650265600342,1,LN10820,Low
30,75000,0.0,15000,12.98,0.2,8,0,0,2,2,0.07332481826449935,0,LN24670,Low
25,39996,7.0,3200,10.99,0.08,4,0,0,5,1,0.01987078835078264,0,LN04022,Low
26,59000,7.0,500,9.76,0.01,2,0,0,2,1,0.09164757963495858,0,LN08608,Low
25,125000,9.0,21000,12.99,0.17,3,1,3,1,2,0.027972486012444463,0,LN00570,Low
24,47480,8.0,6900,9.88,0.15,2,0,3,3,1,0.045662755587914126,0,LN07656,Low
