loan_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_flag
LN15037,26,120000,OWN,10.0,PERSONAL,C,15000,13.11,0,0.13,1,4,0
LN15038,25,30000,RENT,8.0,PERSONAL,D,1600,16.29,0,0.05,0,3,0
LN15039,24,91800,MORTGAGE,0.0,MEDICAL,C,16000,14.22,1,0.15,0,4,1
LN15040,21,120000,MORTGAGE,5.0,VENTURE,B,15000,10.25,0,0.13,0,2,0
LN15041,22,31000,RENT,2.0,MEDICAL,A,1600,9.32,0,0.05,0,3,0
LN15042,26,120000,MORTGAGE,0.0,PERSONAL,C,20000,13.85,0,0.17,0,3,0
LN15043,23,120000,MORTGAGE,0.0,PERSONAL,D,25000,15.31,0,0.21,0,3,0
LN15044,24,120000,OWN,8.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.17,1,2,0
LN15045,25,25000,OWN,4.0,MEDICAL,C,17500,14.22,0,0.7,0,2,0
LN15046,26,25000,OWN,1.0,EDUCATION,B,5000,9.88,0,0.2,0,3,0
LN15047,23,29000,RENT,0.0,DEBTCONSOLIDATION,A,1600,7.88,1,0.06,0,3,1
LN15048,24,37500,RENT,2.0,DEBTCONSOLIDATION,C,1600,11.03,0,0.04,1,3,0
LN15049,26,32000,RENT,5.0,VENTURE,D,1600,14.46,1,0.05,1,3,1
LN15050,23,120000,MORTGAGE,8.0,VENTURE,A,14000,8.94,0,0.12,0,3,0
LN15051,25,25000,OWN,4.0,VENTURE,B,2000,10.99,0,0.08,0,3,0
LN15052,22,25000,OWN,6.0,VENTURE,A,13000,7.88,0,0.52,0,3,0
LN15053,23,120000,MORTGAGE,0.0,PERSONAL,A,17000,8.94,0,0.14,0,2,0
LN15054,24,32400,RENT,0.0,EDUCATION,C,1600,13.98,1,0.05,0,3,1
LN15055,25,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,20000,16.82,0,0.17,0,2,0
LN15056,22,120000,MORTGAGE,5.0,MEDICAL,A,18000,8.94,0,0.15,0,3,0
LN15057,26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,16000,8.94,0,0.13,0,2,0
LN15058,22,120000,MORTGAGE,3.0,MEDICAL,C,9600,13.22,0,0.08,1,4,0
LN15059,26,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,E,20000,17.74,0,0.17,1,3,0
LN15060,24,120000,MORTGAGE,8.0,PERSONAL,A,16000,7.49,0,0.13,0,3,0
LN15061,24,120000,MORTGAGE,1.0,EDUCATION,F,25000,18.53,0,0.21,0,2,0
LN15062,23,25000,OWN,1.0,EDUCATION,A,8000,8.59,0,0.32,0,3,0
LN15063,26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,20000,13.79,0,0.17,1,4,0
LN15064,23,45000,RENT,6.0,VENTURE,B,1600,10.08,0,0.04,0,4,0
LN15065,23,48000,RENT,4.0,EDUCATION,C,1600,13.98,0,0.03,0,3,0
LN15066,24,120000,MORTGAGE,0.0,VENTURE,B,15200,12.21,0,0.13,0,2,0
LN15067,22,48000,RENT,1.0,MEDICAL,C,1600,14.26,0,0.03,0,4,0
LN15068,23,108000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,11.26,1,0.17,0,2,1
LN15069,23,53616,RENT,6.0,EDUCATION,B,1600,12.42,0,0.03,0,4,0
LN15070,23,120000,MORTGAGE,7.0,MEDICAL,B,20000,12.21,0,0.17,0,3,0
LN15071,24,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,9.63,0,0.13,0,2,0
LN15072,21,51000,RENT,5.0,VENTURE,D,1600,15.62,1,0.03,0,4,1
LN15073,23,60000,RENT,1.0,MEDICAL,C,1600,13.99,0,0.03,1,4,0
LN15074,24,120000,MORTGAGE,7.0,EDUCATION,B,2500,10.99,0,0.02,0,3,0
LN15075,21,54000,RENT,0.0,VENTURE,D,1600,14.96,1,0.03,0,4,1
LN15076,24,62000,RENT,1.0,MEDICAL,C,1600,13.85,0,0.03,1,4,0
LN15077,25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,11.14,0,0.17,0,4,0
LN15078,24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,13.99,1,0.23,1,2,1
LN15079,26,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,F,25000,15.76,0,0.21,0,4,0
LN15080,23,120000,MORTGAGE,0.0,EDUCATION,C,23000,11.03,0,0.19,0,2,0
LN15081,26,120000,MORTGAGE,8.0,EDUCATION,B,25000,9.76,0,0.21,0,3,0
LN15082,24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9500,11.66,0,0.08,1,2,0
LN15083,25,120000,OWN,3.0,EDUCATION,B,3000,10.14,0,0.03,0,3,0
LN15084,23,70000,RENT,7.0,DEBTCONSOLIDATION,B,1600,11.14,0,0.02,0,4,0
LN15085,22,82000,RENT,2.0,EDUCATION,B,1600,11.89,0,0.02,0,2,0
LN15086,22,24996,OWN,2.0,PERSONAL,B,13000,8.88,0,0.52,0,4,0
LN15087,24,120155,MORTGAGE,4.0,EDUCATION,A,12000,7.49,0,0.1,0,4,0
LN15088,25,12732,RENT,4.0,HOMEIMPROVEMENT,C,1550,15.27,1,0.12,0,2,1
LN15089,22,120456,MORTGAGE,6.0,EDUCATION,D,20000,14.96,0,0.17,1,2,0
LN15090,21,24996,OWN,5.0,VENTURE,A,5000,7.51,0,0.2,0,2,0
LN15091,22,34480,RENT,4.0,VENTURE,D,1550,15.21,0,0.04,1,3,0
LN15092,25,120775,OWN,9.0,EDUCATION,C,15000,13.11,0,0.12,0,4,0
LN15093,26,26989,RENT,2.0,MEDICAL,C,1525,15.23,0,0.06,1,3,0
LN15094,25,121000,MORTGAGE,9.0,MEDICAL,B,13600,11.99,0,0.11,0,2,0
LN15095,25,121000,MORTGAGE,6.0,VENTURE,B,13000,10.99,0,0.11,0,2,0
LN15096,23,121000,MORTGAGE,4.0,PERSONAL,A,3600,5.79,0,0.03,0,4,0
LN15097,24,121000,MORTGAGE,0.0,EDUCATION,B,20400,10.75,0,0.17,0,2,0
LN15098,22,12000,RENT,1.0,VENTURE,A,1500,6.99,0,0.13,0,2,0
LN15099,25,121000,MORTGAGE,1.0,EDUCATION,B,3600,11.83,0,0.03,0,3,0
LN15100,23,24972,OWN,4.0,VENTURE,B,2600,11.86,0,0.1,0,4,0
LN15101,23,14000,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.48,0,0.11,1,4,0
LN15102,21,121352,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7750,13.48,0,0.06,0,4,0
LN15103,23,14088,RENT,2.0,MEDICAL,B,1500,8.88,0,0.11,0,2,0
LN15104,25,121680,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.12,0,3,0
LN15105,22,24960,OWN,4.0,PERSONAL,A,4525,7.51,0,0.18,0,4,0
LN15106,25,14400,RENT,0.0,VENTURE,C,1500,12.99,1,0.1,1,2,1
LN15107,23,122000,MORTGAGE,7.0,EDUCATION,C,16000,13.49,0,0.13,0,2,0
LN15108,25,24864,OWN,9.0,VENTURE,B,9000,10.99,0,0.36,0,3,0
LN15109,25,110000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000,15.99,1,0.11,0,3,1
LN15110,22,24744,OWN,5.0,VENTURE,B,5000,11.89,0,0.2,0,2,0
LN15111,22,122000,MORTGAGE,6.0,MEDICAL,A,6000,6.92,0,0.05,0,2,0
LN15112,25,122000,MORTGAGE,1.0,PERSONAL,C,35000,13.8,0,0.29,1,3,0
LN15113,23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0,0.1,0,3,0
LN15114,22,24605,OWN,3.0,VENTURE,C,10000,13.48,0,0.41,1,2,0
LN15115,26,122000,MORTGAGE,4.0,EDUCATION,C,4800,13.48,0,0.04,1,3,0
LN15116,22,24600,OWN,1.0,PERSONAL,B,4750,10.0,0,0.19,0,4,0
LN15117,25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,1,4,0
LN15118,26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0,0.1,0,4,0
LN15119,21,15600,RENT,2.0,EDUCATION,B,1500,11.86,0,0.1,0,2,0
LN15120,26,122000,MORTGAGE,10.0,PERSONAL,A,6000,7.51,0,0.05,0,2,0
LN15121,25,122000,MORTGAGE,8.0,PERSONAL,C,10000,13.57,0,0.08,0,4,0
LN15122,25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0,0.08,0,4,0
LN15123,21,15874,RENT,4.0,EDUCATION,B,1500,10.99,0,0.09,0,3,0
LN15124,23,122004,MORTGAGE,7.0,EDUCATION,B,11200,10.99,0,0.09,0,3,0
LN15125,25,16200,RENT,2.0,MEDICAL,A,1500,6.91,0,0.09,0,4,0
LN15126,21,17000,RENT,0.0,DEBTCONSOLIDATION,E,1500,18.64,1,0.09,0,2,1
LN15127,24,94102,MORTGAGE,8.0,MEDICAL,C,8475,12.99,1,0.08,0,4,1
LN15128,22,18000,RENT,0.0,HOMEIMPROVEMENT,E,1500,18.64,1,0.08,0,2,1
LN15129,24,123000,MORTGAGE,6.0,PERSONAL,C,8000,12.68,0,0.07,0,4,0
LN15130,22,123000,MORTGAGE,6.0,EDUCATION,A,7000,7.51,0,0.06,0,4,0
LN15131,24,123000,MORTGAGE,6.0,PERSONAL,B,4750,10.99,0,0.04,0,3,0
LN15132,21,18000,RENT,6.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.08,1,2,0
LN15133,26,18000,RENT,0.0,EDUCATION,B,1500,11.36,0,0.08,0,2,0
LN15134,21,18000,RENT,3.0,PERSONAL,C,1500,12.87,0,0.08,1,4,0
LN15135,26,111917,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.22,0,3,1
LN15136,26,123996,MORTGAGE,10.0,MEDICAL,A,2000,5.42,0,0.02,0,4,0
LN15137,25,123996,OWN,9.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.08,0,3,0
LN15138,23,124000,MORTGAGE,4.0,MEDICAL,A,16000,6.03,0,0.13,0,4,0
LN15139,21,18000,RENT,5.0,PERSONAL,B,1500,12.18,1,0.08,0,4,1
LN15140,26,18700,RENT,2.0,EDUCATION,A,1500,5.42,0,0.08,0,4,0
LN15141,25,124000,OWN,9.0,MEDICAL,B,2000,10.99,0,0.02,0,4,0
LN15142,24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0,0.1,0,4,0
LN15143,22,24000,OWN,1.0,VENTURE,A,8000,7.51,0,0.33,0,3,0
LN15144,23,24000,OWN,5.0,VENTURE,A,12000,7.49,0,0.5,0,4,0
LN15145,22,124000,MORTGAGE,6.0,MEDICAL,C,11000,13.48,0,0.09,0,3,0
LN15146,26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.18,0,4,1
LN15147,22,18996,RENT,1.0,MEDICAL,D,1500,15.31,1,0.08,1,3,1
LN15148,26,124500,MORTGAGE,10.0,PERSONAL,B,6000,10.62,0,0.05,0,2,0
LN15149,26,124726,MORTGAGE,3.0,PERSONAL,A,15000,7.29,0,0.12,0,3,0
LN15150,23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.04,0,3,0
LN15151,23,124800,MORTGAGE,4.0,MEDICAL,B,28000,10.99,0,0.22,0,2,0
LN15152,21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,1,0.14,1,2,1
LN15153,23,124896,MORTGAGE,5.0,VENTURE,B,14400,10.99,0,0.12,0,2,0
LN15154,23,24000,OWN,2.0,VENTURE,C,6000,15.23,0,0.25,1,2,0
LN15155,23,24000,OWN,7.0,EDUCATION,A,5000,7.49,0,0.21,0,2,0
LN15156,23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0,0.28,0,4,0
LN15157,25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0,0.16,0,4,0
LN15158,25,125000,OWN,9.0,PERSONAL,A,15000,7.9,0,0.12,0,3,0
LN15159,23,20004,RENT,2.0,DEBTCONSOLIDATION,B,1500,9.62,0,0.07,0,3,0
LN15160,25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,0,3,0
LN15161,25,125000,MORTGAGE,1.0,MEDICAL,C,30000,14.27,0,0.24,0,4,0
LN15162,24,20160,RENT,3.0,MEDICAL,C,1500,13.35,0,0.07,0,4,0
LN15163,22,21216,RENT,0.0,MEDICAL,B,1500,11.86,0,0.07,0,2,0
LN15164,25,125000,MORTGAGE,9.0,PERSONAL,B,12000,9.91,0,0.1,0,3,0
LN15165,22,24000,OWN,0.0,DEBTCONSOLIDATION,D,4200,15.62,0,0.17,1,2,0
LN15166,24,23004,RENT,9.0,DEBTCONSOLIDATION,A,1500,7.68,0,0.07,0,2,0
LN15167,22,24000,RENT,0.0,EDUCATION,E,1500,18.79,1,0.06,1,3,1
LN15168,21,24000,RENT,1.0,EDUCATION,A,1500,7.49,0,0.06,0,3,0
LN15169,24,24000,RENT,1.0,EDUCATION,A,1500,7.49,0,0.06,0,3,0
LN15170,24,125000,OWN,3.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.22,0,3,0
LN15171,26,24000,RENT,0.0,EDUCATION,D,1500,14.54,1,0.06,1,4,1
LN15172,23,24000,RENT,4.0,VENTURE,B,1500,11.49,0,0.06,0,2,0
LN15173,25,96050,MORTGAGE,3.0,MEDICAL,E,35000,19.29,1,0.31,0,2,1
LN15174,25,125000,MORTGAGE,2.0,PERSONAL,B,14000,10.99,0,0.11,0,4,0
LN15175,25,125000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0,0.08,0,3,0
LN15176,21,24000,RENT,2.0,EDUCATION,C,1500,13.85,0,0.06,1,4,0
LN15177,23,125000,MORTGAGE,7.0,EDUCATION,B,5000,10.99,0,0.04,0,2,0
LN15178,26,25000,RENT,1.0,DEBTCONSOLIDATION,E,1500,14.7,1,0.06,0,2,1
LN15179,25,125000,OWN,9.0,PERSONAL,B,25000,10.59,0,0.2,0,2,0
LN15180,26,25200,RENT,2.0,MEDICAL,C,1500,13.49,0,0.06,1,2,0
LN15181,26,125000,OWN,10.0,MEDICAL,A,6000,5.42,0,0.05,0,4,0
LN15182,26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0,0.08,0,4,0
LN15183,22,26400,RENT,6.0,EDUCATION,B,1500,11.11,0,0.06,0,3,0
LN15184,24,125000,MORTGAGE,2.0,PERSONAL,A,15000,7.66,0,0.12,0,3,0
LN15185,21,125000,MORTGAGE,2.0,PERSONAL,A,6000,5.79,0,0.05,0,2,0
LN15186,24,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.0,0,0.2,0,2,0
LN15187,25,53000,RENT,5.0,EDUCATION,C,15000,14.27,0,0.28,1,2,0
LN15188,25,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,14.54,1,0.04,1,2,1
LN15189,26,125000,MORTGAGE,4.0,PERSONAL,C,14800,13.48,0,0.12,1,3,0
LN15190,26,113000,MORTGAGE,10.0,PERSONAL,A,12000,7.29,1,0.11,0,2,1
LN15191,26,53307,RENT,5.0,VENTURE,B,15000,10.39,0,0.28,0,4,0
LN15192,25,125000,MORTGAGE,4.0,EDUCATION,C,8000,13.8,0,0.06,0,3,0
LN15193,25,125000,MORTGAGE,9.0,PERSONAL,B,12000,11.11,0,0.1,0,3,0
LN15194,23,53500,RENT,6.0,EDUCATION,C,15000,13.47,0,0.28,0,2,0
LN15195,26,48000,RENT,1.0,PERSONAL,E,15000,18.64,1,0.31,1,3,1
LN15196,25,48000,RENT,9.0,PERSONAL,D,15000,17.49,1,0.31,1,3,1
LN15197,26,125000,MORTGAGE,3.0,EDUCATION,D,24000,15.28,0,0.19,1,4,0
LN15198,23,48996,RENT,2.0,MEDICAL,D,15000,15.99,1,0.31,0,4,1
LN15199,23,54996,RENT,8.0,EDUCATION,D,15000,14.83,0,0.27,0,2,0
LN15200,23,125000,MORTGAGE,7.0,MEDICAL,B,10000,9.99,0,0.08,0,2,0
LN15201,24,54996,RENT,7.0,MEDICAL,B,15000,11.14,0,0.27,0,4,0
LN15202,25,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,11.49,0,0.2,0,3,0
LN15203,26,55000,RENT,10.0,MEDICAL,B,15000,11.12,0,0.27,0,2,0
LN15204,25,125000,OWN,4.0,VENTURE,A,12000,7.88,0,0.1,0,3,0
LN15205,23,113000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.38,1,0.09,0,3,1
LN15206,22,49000,RENT,3.0,MEDICAL,D,15000,14.61,1,0.31,0,3,1
LN15207,26,125000,MORTGAGE,10.0,VENTURE,C,15000,13.85,0,0.12,1,3,0
LN15208,26,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,20000,13.11,0,0.16,0,2,0
LN15209,24,125000,MORTGAGE,8.0,PERSONAL,B,10000,10.99,0,0.08,0,3,0
LN15210,24,24000,OWN,4.0,VENTURE,B,6400,8.88,0,0.27,0,4,0
LN15211,22,55000,RENT,1.0,VENTURE,C,15000,12.84,0,0.27,0,3,0
LN15212,21,125000,MORTGAGE,0.0,PERSONAL,A,10000,7.51,0,0.08,0,2,0
LN15213,24,55000,RENT,2.0,PERSONAL,A,15000,7.49,0,0.27,0,2,0
LN15214,22,24000,OWN,4.0,VENTURE,A,1500,6.91,0,0.06,0,4,0
LN15215,24,49200,RENT,8.0,DEBTCONSOLIDATION,E,15000,18.39,1,0.3,1,4,1
LN15216,22,24000,OWN,0.0,MEDICAL,C,5000,13.35,0,0.21,0,4,0
LN15217,26,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7400,12.53,0,0.06,0,2,0
LN15218,25,55315,RENT,3.0,EDUCATION,B,15000,10.74,0,0.27,0,2,0
LN15219,24,49700,RENT,3.0,MEDICAL,E,15000,15.68,1,0.3,0,4,1
LN15220,23,96050,MORTGAGE,0.0,MEDICAL,F,15000,19.13,1,0.13,0,2,1
LN15221,22,24000,OWN,2.0,PERSONAL,C,3000,13.61,0,0.13,0,2,0
LN15222,26,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,16000,8.94,0,0.13,0,4,0
LN15223,22,125000,MORTGAGE,0.0,PERSONAL,D,25000,15.31,0,0.2,1,2,0
LN15224,23,113000,MORTGAGE,0.0,VENTURE,G,19750,21.21,1,0.17,0,4,1
LN15225,22,24000,OWN,4.0,MEDICAL,C,4750,13.48,0,0.2,1,4,0
LN15226,21,50000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,1,0.3,1,3,1
LN15227,24,56000,RENT,1.0,DEBTCONSOLIDATION,C,15000,12.87,0,0.27,0,2,0
LN15228,25,125000,MORTGAGE,6.0,MEDICAL,A,8000,9.63,0,0.06,0,2,0
LN15229,25,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,14000,14.42,0,0.11,0,4,0
LN15230,23,125000,OTHER,4.0,VENTURE,A,7500,8.0,0,0.06,0,4,0
LN15231,22,125000,MORTGAGE,6.0,VENTURE,B,10000,10.99,0,0.08,0,2,0
LN15232,25,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,12000,13.48,0,0.1,1,3,0
LN15233,26,125000,MORTGAGE,4.0,MEDICAL,A,9600,5.79,0,0.08,0,2,0
LN15234,23,24000,OWN,5.0,EDUCATION,B,7000,11.86,0,0.29,0,4,0
LN15235,25,57000,RENT,0.0,EDUCATION,C,15000,13.85,0,0.26,0,4,0
LN15236,22,24000,OWN,3.0,EDUCATION,B,6000,11.49,0,0.25,0,4,0
LN15237,22,125004,MORTGAGE,6.0,EDUCATION,A,30000,7.9,0,0.24,0,2,0
LN15238,23,24000,OWN,4.0,VENTURE,B,5000,10.38,0,0.21,0,4,0
LN15239,25,125004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,0,3,0
LN15240,22,125004,OTHER,6.0,VENTURE,D,10000,14.74,0,0.08,0,2,0
LN15241,22,125555,MORTGAGE,2.0,MEDICAL,B,9000,10.99,0,0.07,0,4,0
LN15242,25,126000,MORTGAGE,9.0,EDUCATION,A,15000,7.9,0,0.12,0,3,0
LN15243,25,126000,MORTGAGE,9.0,VENTURE,B,10200,10.99,0,0.08,0,4,0
LN15244,24,126000,MORTGAGE,7.0,MEDICAL,C,11800,13.48,0,0.09,1,2,0
LN15245,22,126000,MORTGAGE,6.0,EDUCATION,D,3600,15.99,0,0.03,0,3,0
LN15246,26,114000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,10.0,1,0.05,0,2,1
LN15247,25,126000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.92,0,0.05,0,3,0
LN15248,24,53000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.77,1,0.28,0,2,1
LN15249,26,126000,MORTGAGE,3.0,PERSONAL,A,11000,7.14,0,0.09,0,4,0
LN15250,23,24000,OWN,0.0,EDUCATION,A,7000,7.14,0,0.29,0,3,0
LN15251,22,126000,MORTGAGE,6.0,EDUCATION,B,24000,11.36,0,0.19,0,4,0
LN15252,26,24000,OWN,0.0,MEDICAL,B,2500,11.83,0,0.1,0,4,0
LN15253,26,126000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7500,13.92,0,0.06,0,3,0
LN15254,23,59880,RENT,0.0,MEDICAL,B,15000,10.99,0,0.25,0,4,0
LN15255,25,126500,MORTGAGE,2.0,EDUCATION,B,2000,10.99,0,0.02,0,2,0
LN15256,22,60000,RENT,0.0,MEDICAL,B,15000,11.71,0,0.25,0,4,0
LN15257,23,97583,MORTGAGE,7.0,MEDICAL,D,6950,13.67,1,0.06,0,2,1
LN15258,23,126996,OWN,2.0,EDUCATION,B,11000,10.0,0,0.09,0,2,0
LN15259,25,127000,MORTGAGE,9.0,PERSONAL,B,6000,9.91,0,0.05,0,2,0
LN15260,26,127000,MORTGAGE,10.0,EDUCATION,A,6000,5.42,0,0.05,0,3,0
LN15261,26,127000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4900,13.48,0,0.04,1,3,0
LN15262,24,97750,MORTGAGE,0.0,MEDICAL,E,24000,17.39,1,0.21,1,3,1
LN15263,25,97750,OWN,9.0,MEDICAL,E,20000,17.39,1,0.17,1,3,1
LN15264,24,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000,15.05,1,0.1,0,4,1
LN15265,26,127500,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.08,0,3,0
LN15266,22,127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0,0.12,0,4,0
LN15267,23,54000,RENT,7.0,MEDICAL,C,15000,15.27,1,0.28,0,2,1
LN15268,26,127500,OWN,9.0,MEDICAL,D,24250,15.31,0,0.19,1,4,0
LN15269,25,127741,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.09,0,2,0
LN15270,26,127992,MORTGAGE,10.0,MEDICAL,C,26000,13.99,0,0.2,1,3,0
LN15271,26,128000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,8.9,0,0.27,0,3,0
LN15272,24,128000,MORTGAGE,4.0,EDUCATION,A,12000,6.03,0,0.09,0,3,0
LN15273,26,60000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.03,0,0.25,0,3,0
LN15274,23,128000,MORTGAGE,7.0,EDUCATION,A,6000,7.49,0,0.05,0,2,0
LN15275,23,128000,MORTGAGE,4.0,EDUCATION,C,4800,12.99,0,0.04,1,2,0
LN15276,26,116000,MORTGAGE,5.0,VENTURE,C,5000,13.48,1,0.04,1,3,1
LN15277,22,128000,MORTGAGE,6.0,VENTURE,A,21600,6.91,0,0.17,0,4,0
LN15278,23,128000,MORTGAGE,7.0,VENTURE,C,3000,14.72,0,0.02,1,4,0
LN15279,22,128474,MORTGAGE,6.0,DEBTCONSOLIDATION,A,30000,7.29,0,0.23,0,2,0
LN15280,25,128500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.53,0,0.12,1,3,0
LN15281,25,128600,MORTGAGE,9.0,PERSONAL,A,28000,7.9,0,0.22,0,3,0
LN15282,22,60000,RENT,0.0,EDUCATION,B,15000,11.71,0,0.25,0,3,0
LN15283,23,129600,OWN,7.0,PERSONAL,A,13500,5.42,0,0.1,0,2,0
LN15284,25,129600,MORTGAGE,0.0,PERSONAL,B,3000,11.12,0,0.02,0,3,0
LN15285,23,129996,MORTGAGE,2.0,VENTURE,B,30000,11.11,0,0.23,0,4,0
LN15286,25,129996,MORTGAGE,9.0,VENTURE,B,7500,11.86,0,0.06,0,3,0
LN15287,24,60000,RENT,6.0,HOMEIMPROVEMENT,C,15000,13.99,0,0.25,0,4,0
LN15288,22,60000,RENT,5.0,EDUCATION,B,15000,10.59,0,0.25,0,3,0
LN15289,25,60000,RENT,5.0,DEBTCONSOLIDATION,C,15000,12.99,0,0.25,0,4,0
LN15290,22,130000,MORTGAGE,6.0,PERSONAL,C,3000,13.49,0,0.02,0,2,0
LN15291,23,60000,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.11,0,0.25,0,2,0
LN15292,26,130000,MORTGAGE,10.0,PERSONAL,D,3000,17.58,0,0.02,1,3,0
LN15293,24,60000,RENT,4.0,VENTURE,A,15000,6.17,0,0.25,0,3,0
LN15294,24,130000,MORTGAGE,8.0,VENTURE,A,6000,6.62,0,0.05,0,2,0
LN15295,22,60000,RENT,6.0,MEDICAL,C,15000,13.35,0,0.25,1,3,0
LN15296,26,130000,MORTGAGE,8.0,PERSONAL,A,10000,6.03,0,0.08,0,2,0
LN15297,26,130000,MORTGAGE,5.0,PERSONAL,D,35000,18.25,0,0.27,1,4,0
LN15298,24,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.04,0,2,0
LN15299,26,130000,MORTGAGE,2.0,MEDICAL,A,18000,7.9,0,0.14,0,2,0
LN15300,22,60000,RENT,5.0,MEDICAL,A,15000,7.49,0,0.25,0,4,0
LN15301,25,130000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,35000,10.99,0,0.27,0,3,0
LN15302,26,130000,MORTGAGE,7.0,VENTURE,D,6500,15.99,0,0.05,1,3,0
LN15303,24,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,11.99,0,0.05,0,3,0
LN15304,24,60000,RENT,7.0,HOMEIMPROVEMENT,C,15000,13.85,0,0.25,1,2,0
LN15305,25,60000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.25,0,3,0
LN15306,26,130000,MORTGAGE,3.0,MEDICAL,A,8600,5.99,0,0.07,0,3,0
LN15307,23,60000,RENT,7.0,PERSONAL,C,15000,14.22,0,0.25,1,2,0
LN15308,24,60000,RENT,8.0,DEBTCONSOLIDATION,B,15000,11.83,0,0.25,0,3,0
LN15309,24,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.05,0,2,0
LN15310,25,130000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,8000,13.49,0,0.06,0,4,0
LN15311,23,60000,RENT,4.0,VENTURE,B,15000,11.83,0,0.25,0,3,0
LN15312,23,130000,MORTGAGE,1.0,EDUCATION,C,15000,12.87,0,0.12,1,4,0
LN15313,25,130000,MORTGAGE,9.0,EDUCATION,B,15000,11.14,0,0.12,0,3,0
LN15314,23,130000,MORTGAGE,4.0,MEDICAL,A,6000,5.42,0,0.05,0,2,0
LN15315,25,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.02,0,2,0
