loan_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
LN22009,30,female,Bachelor,75587,7,RENT,7000,MEDICAL,14.27,0.09,5,632,Yes,0
LN22010,33,female,Bachelor,75248,11,RENT,7000,VENTURE,6.99,0.09,9,598,Yes,0
LN22011,29,male,Associate,62599,6,MORTGAGE,4000,DEBTCONSOLIDATION,5.79,0.06,7,602,Yes,0
LN22012,30,female,Bachelor,68684,8,RENT,7000,DEBTCONSOLIDATION,11.49,0.1,9,680,No,1
LN22013,29,male,Associate,68935,11,RENT,7000,MEDICAL,11.01,0.1,8,664,No,1
LN22014,27,female,High School,63003,5,MORTGAGE,6000,MEDICAL,8.9,0.1,9,593,No,0
LN22015,28,female,High School,77812,6,RENT,7000,MEDICAL,10.59,0.09,6,658,Yes,0
LN22016,29,female,Associate,77953,9,RENT,7000,DEBTCONSOLIDATION,7.51,0.09,6,619,No,0
LN22017,30,male,High School,63064,8,MORTGAGE,12200,EDUCATION,15.28,0.19,7,644,Yes,0
LN22018,28,male,High School,78872,6,RENT,7000,HOMEIMPROVEMENT,12.69,0.09,10,651,Yes,0
LN22019,27,male,Doctorate,62996,6,MORTGAGE,10800,DEBTCONSOLIDATION,6.91,0.17,8,551,Yes,0
LN22020,30,male,Associate,79284,10,RENT,7000,DEBTCONSOLIDATION,13.49,0.09,8,609,No,0
LN22021,28,female,Bachelor,78731,8,RENT,7000,HOMEIMPROVEMENT,8.49,0.09,6,676,No,0
LN22022,34,male,Associate,62638,12,MORTGAGE,3500,PERSONAL,11.49,0.06,6,654,Yes,0
LN22023,27,male,Associate,78922,2,RENT,7000,PERSONAL,16.82,0.09,9,650,No,0
LN22024,33,female,Bachelor,79217,11,RENT,7000,DEBTCONSOLIDATION,14.26,0.09,10,515,Yes,0
LN22025,27,female,High School,78984,5,RENT,7000,VENTURE,13.57,0.09,7,650,Yes,0
LN22026,30,female,Associate,62991,7,OWN,12000,VENTURE,11.14,0.19,10,567,Yes,0
LN22027,33,male,High School,63237,9,MORTGAGE,7000,PERSONAL,13.98,0.11,10,520,Yes,0
LN22028,30,male,Master,63265,10,MORTGAGE,3200,VENTURE,6.99,0.05,10,647,No,0
LN22029,28,male,High School,74360,6,RENT,7000,DEBTCONSOLIDATION,12.98,0.09,8,640,No,1
LN22030,27,male,Bachelor,63092,2,OWN,9600,DEBTCONSOLIDATION,14.09,0.15,9,698,No,0
LN22031,35,male,Bachelor,63283,16,OWN,2000,VENTURE,6.17,0.03,8,695,Yes,0
LN22032,33,male,Bachelor,63420,12,MORTGAGE,14000,DEBTCONSOLIDATION,8.88,0.22,9,652,Yes,0
LN22033,33,female,Associate,83144,7,RENT,7000,MEDICAL,8,0.08,6,616,No,0
LN22034,29,male,High School,85024,6,RENT,7000,EDUCATION,7.74,0.08,6,547,Yes,0
LN22035,28,male,Master,63238,6,MORTGAGE,5000,PERSONAL,7.51,0.08,7,613,Yes,0
LN22036,28,male,Bachelor,87088,3,RENT,7000,MEDICAL,11.49,0.08,7,625,Yes,0
LN22037,29,male,Bachelor,88421,6,RENT,7000,PERSONAL,7.29,0.08,5,550,No,0
LN22038,31,male,Associate,88846,11,RENT,7000,VENTURE,7.9,0.08,7,674,No,0
LN22039,29,male,Associate,90766,9,RENT,7000,HOMEIMPROVEMENT,11.71,0.08,9,632,Yes,0
LN22040,32,female,Master,90725,10,RENT,7000,PERSONAL,12.61,0.08,6,656,Yes,0
LN22041,30,female,High School,94428,8,RENT,7000,PERSONAL,6.54,0.07,5,622,Yes,0
LN22042,28,male,Bachelor,63464,4,OWN,14000,HOMEIMPROVEMENT,12.42,0.22,10,721,No,0
LN22043,33,male,Bachelor,74398,11,RENT,7000,MEDICAL,14.96,0.09,8,693,No,1
LN22044,35,female,Bachelor,97038,13,RENT,7000,EDUCATION,7.29,0.07,8,666,Yes,0
LN22045,31,male,Bachelor,63030,7,MORTGAGE,5000,DEBTCONSOLIDATION,7.51,0.08,8,670,Yes,0
LN22046,32,female,Associate,63580,10,MORTGAGE,20000,HOMEIMPROVEMENT,11.01,0.31,9,637,No,0
LN22047,27,male,Bachelor,63265,2,MORTGAGE,8000,DEBTCONSOLIDATION,8.9,0.13,10,696,Yes,0
LN22048,33,female,Associate,55876,11,MORTGAGE,14300,PERSONAL,9.91,0.26,6,711,No,1
LN22049,31,male,Master,98108,6,RENT,7000,VENTURE,13.61,0.07,8,652,Yes,0
LN22050,28,female,High School,63161,5,MORTGAGE,6000,MEDICAL,11.01,0.09,5,654,No,0
LN22051,35,female,High School,63438,11,MORTGAGE,7000,DEBTCONSOLIDATION,6.03,0.11,5,559,Yes,0
LN22052,33,male,High School,63361,9,MORTGAGE,1800,HOMEIMPROVEMENT,7.51,0.03,5,615,Yes,0
LN22053,35,female,Master,101867,13,RENT,7000,EDUCATION,7.29,0.07,8,698,Yes,0
LN22054,31,male,Doctorate,36534,7,RENT,6250,DEBTCONSOLIDATION,14.96,0.17,7,692,No,1
LN22055,29,female,Associate,63714,5,MORTGAGE,5000,MEDICAL,5.42,0.08,7,678,No,0
LN22056,27,male,Master,63237,4,MORTGAGE,8000,HOMEIMPROVEMENT,6.99,0.13,8,644,Yes,0
LN22057,29,male,Bachelor,63620,9,OWN,16000,VENTURE,10.99,0.25,8,594,Yes,0
LN22058,30,male,Bachelor,108827,9,RENT,7000,MEDICAL,9.25,0.06,8,630,Yes,0
LN22059,32,male,Associate,63619,9,MORTGAGE,1000,VENTURE,6.99,0.02,7,682,Yes,0
LN22060,28,female,Associate,109137,5,RENT,7000,DEBTCONSOLIDATION,12.87,0.06,10,673,No,0
LN22061,35,male,Master,108788,13,RENT,7000,MEDICAL,8.59,0.06,10,729,No,0
LN22062,31,female,Associate,56589,8,MORTGAGE,8000,EDUCATION,13.49,0.14,5,602,No,1
LN22063,29,male,Master,111418,7,RENT,7000,VENTURE,9.32,0.06,10,616,Yes,0
LN22064,33,male,Associate,113627,10,RENT,7000,HOMEIMPROVEMENT,11.49,0.06,10,685,No,0
LN22065,27,female,Associate,63267,4,MORTGAGE,6000,HOMEIMPROVEMENT,7.49,0.09,8,632,Yes,0
LN22066,31,male,High School,63611,7,MORTGAGE,10000,EDUCATION,8.49,0.16,5,656,No,0
LN22067,28,male,Associate,63319,5,MORTGAGE,2800,HOMEIMPROVEMENT,10.99,0.04,8,692,No,0
LN22068,30,female,Master,63293,9,MORTGAGE,4200,EDUCATION,11.01,0.07,6,716,No,0
LN22069,33,female,Master,117341,9,RENT,7000,HOMEIMPROVEMENT,12.98,0.06,5,694,Yes,0
LN22070,29,female,High School,119557,0,RENT,7000,VENTURE,11.11,0.06,10,657,Yes,0
LN22071,34,female,Bachelor,126734,10,RENT,7000,MEDICAL,9.63,0.06,10,667,Yes,0
LN22072,35,female,High School,130952,14,RENT,7000,PERSONAL,11.01,0.05,7,529,Yes,0
LN22073,29,male,Master,63391,7,MORTGAGE,12000,VENTURE,15.65,0.19,8,710,Yes,0
LN22074,27,male,High School,63446,5,MORTGAGE,10000,PERSONAL,7.29,0.16,7,628,Yes,0
LN22075,28,male,Bachelor,135472,5,RENT,7000,MEDICAL,11.66,0.05,7,667,No,0
LN22076,32,male,Bachelor,130513,6,RENT,7000,HOMEIMPROVEMENT,16.29,0.05,6,669,No,1
LN22077,30,male,Bachelor,130779,10,RENT,7000,EDUCATION,14.42,0.05,8,592,No,1
LN22078,30,female,High School,63209,8,MORTGAGE,14675,PERSONAL,9.63,0.23,8,644,Yes,0
LN22079,31,female,Bachelor,148537,9,RENT,7000,VENTURE,8.49,0.05,10,648,No,0
LN22080,35,female,Associate,150963,13,RENT,7000,DEBTCONSOLIDATION,13.06,0.05,5,594,Yes,0
LN22081,29,male,High School,63468,10,MORTGAGE,7800,MEDICAL,10.36,0.12,9,679,No,0
LN22082,35,female,High School,262431,13,RENT,7000,DEBTCONSOLIDATION,14.11,0.03,9,479,No,1
LN22083,35,male,Associate,63439,13,OWN,10400,VENTURE,9.99,0.16,7,707,Yes,0
LN22084,27,male,High School,63225,2,MORTGAGE,1800,VENTURE,12.98,0.03,8,650,No,0
LN22085,27,male,Associate,39652,5,RENT,6300,EDUCATION,16.45,0.16,6,610,No,1
LN22086,32,female,Master,59809,11,RENT,6300,MEDICAL,9.91,0.11,8,719,Yes,0
LN22087,30,female,Bachelor,65952,3,RENT,6300,EDUCATION,10,0.1,7,591,Yes,0
LN22088,32,male,High School,63642,11,OWN,15000,VENTURE,6.91,0.24,6,619,Yes,0
LN22089,29,female,Bachelor,66418,8,RENT,6300,VENTURE,10.75,0.09,10,572,No,0
LN22090,29,female,Master,56231,8,MORTGAGE,4800,HOMEIMPROVEMENT,11.86,0.09,9,534,No,1
LN22091,28,male,High School,74263,6,RENT,6300,VENTURE,13.61,0.08,9,602,Yes,0
LN22092,31,female,Associate,100659,11,RENT,6300,PERSONAL,10.65,0.06,5,701,Yes,0
LN22093,29,female,Associate,63715,4,OWN,1000,VENTURE,13.23,0.02,8,590,No,0
LN22094,31,female,High School,63150,9,MORTGAGE,6400,HOMEIMPROVEMENT,7.88,0.1,10,634,Yes,0
LN22095,27,female,High School,63251,6,MORTGAGE,11500,PERSONAL,7.14,0.18,9,636,Yes,0
LN22096,32,female,Associate,47079,6,RENT,6350,VENTURE,5.79,0.13,6,688,Yes,0
LN22097,28,male,Bachelor,63263,7,MORTGAGE,13600,EDUCATION,7.88,0.21,7,674,No,0
LN22098,27,female,Bachelor,21231,1,RENT,6500,DEBTCONSOLIDATION,11.99,0.31,8,476,No,1
LN22099,32,female,Associate,63407,10,MORTGAGE,10000,MEDICAL,14.35,0.16,8,638,Yes,0
LN22100,33,male,Bachelor,63354,10,MORTGAGE,12000,EDUCATION,13.85,0.19,5,622,Yes,0
LN22101,27,male,Bachelor,24988,6,RENT,6500,PERSONAL,15.65,0.26,8,621,No,1
LN22102,33,male,High School,26111,11,RENT,6500,PERSONAL,7.66,0.25,6,653,No,1
LN22103,33,male,Bachelor,26898,12,RENT,6500,EDUCATION,11.01,0.24,10,642,No,0
LN22104,27,male,High School,27386,3,RENT,6500,VENTURE,16.35,0.24,7,683,No,1
LN22105,30,male,Doctorate,28597,5,RENT,6500,PERSONAL,14.72,0.23,10,726,No,0
LN22106,35,female,Bachelor,28663,12,RENT,6500,MEDICAL,8.63,0.23,6,586,Yes,0
LN22107,29,female,Associate,32367,4,RENT,6500,EDUCATION,11.91,0.2,10,697,Yes,0
LN22108,29,male,High School,32708,5,RENT,6500,VENTURE,10.38,0.2,10,507,Yes,0
LN22109,33,female,High School,36946,13,RENT,6500,PERSONAL,8.49,0.18,5,587,Yes,0
LN22110,30,female,Associate,63301,12,MORTGAGE,5500,PERSONAL,14.96,0.09,10,568,No,0
LN22111,34,male,Master,63323,12,MORTGAGE,8000,PERSONAL,11.14,0.13,7,637,Yes,0
LN22112,27,male,Master,35674,0,RENT,6500,EDUCATION,14.11,0.18,8,583,No,1
LN22113,30,male,Bachelor,37188,9,RENT,6500,HOMEIMPROVEMENT,15.65,0.17,6,659,No,1
LN22114,29,female,High School,45178,8,RENT,6500,MEDICAL,11.01,0.14,8,595,Yes,0
LN22115,30,male,Bachelor,46236,9,RENT,6500,EDUCATION,7.14,0.14,9,656,No,0
LN22116,34,male,High School,47317,13,RENT,6500,MEDICAL,9.91,0.14,7,680,Yes,0
LN22117,27,male,Bachelor,56578,3,MORTGAGE,4000,PERSONAL,12.53,0.07,9,625,No,1
LN22118,28,female,Master,63282,5,MORTGAGE,7500,PERSONAL,9.32,0.12,6,637,Yes,0
LN22119,31,female,Associate,63266,12,MORTGAGE,15200,PERSONAL,12.21,0.24,8,599,No,0
LN22120,28,female,Bachelor,47987,5,RENT,6500,VENTURE,11.89,0.14,6,654,No,0
LN22121,27,female,Master,48830,0,RENT,6500,VENTURE,9.63,0.13,7,689,Yes,0
LN22122,30,male,Bachelor,63456,9,MORTGAGE,5750,EDUCATION,13.79,0.09,10,705,No,0
LN22123,28,male,Doctorate,48851,8,RENT,6500,MEDICAL,10.74,0.13,6,647,Yes,0
LN22124,27,female,Bachelor,56249,4,MORTGAGE,8725,EDUCATION,9.32,0.16,9,708,No,1
LN22125,27,male,Master,63563,3,MORTGAGE,7000,HOMEIMPROVEMENT,11.89,0.11,8,675,No,0
LN22126,33,male,Bachelor,50566,13,RENT,6500,VENTURE,7.51,0.13,7,711,Yes,0
LN22127,31,male,High School,63393,7,MORTGAGE,25000,VENTURE,10.71,0.39,7,610,Yes,0
LN22128,30,female,Bachelor,63261,12,MORTGAGE,9000,PERSONAL,12.49,0.14,6,661,No,0
LN22129,30,female,Master,63425,6,MORTGAGE,18500,PERSONAL,10.91,0.29,7,600,Yes,0
LN22130,27,female,Bachelor,63656,7,MORTGAGE,5000,DEBTCONSOLIDATION,7.75,0.08,7,663,Yes,0
LN22131,31,female,Associate,52014,10,RENT,6500,MEDICAL,7.29,0.12,10,654,Yes,0
LN22132,34,female,Associate,44802,11,RENT,6500,DEBTCONSOLIDATION,15.65,0.15,10,625,No,1
LN22133,27,male,Associate,55356,7,RENT,6500,PERSONAL,10.99,0.12,8,696,Yes,0
LN22134,28,male,Associate,63161,7,MORTGAGE,9000,EDUCATION,7.51,0.14,7,672,Yes,0
LN22135,29,female,Master,61205,6,RENT,6500,MEDICAL,15.96,0.11,7,607,No,0
LN22136,32,female,Associate,61356,8,RENT,6500,VENTURE,16.32,0.11,10,692,No,0
LN22137,31,female,Master,61123,6,RENT,6500,DEBTCONSOLIDATION,9.38,0.11,5,602,No,0
LN22138,32,male,Associate,64174,8,MORTGAGE,7000,HOMEIMPROVEMENT,12.99,0.11,9,688,Yes,0
LN22139,33,female,High School,68199,10,RENT,6500,EDUCATION,6.76,0.1,6,606,Yes,0
LN22140,32,female,Master,63776,11,MORTGAGE,9500,DEBTCONSOLIDATION,6.92,0.15,7,689,No,0
LN22141,33,male,Associate,65722,9,RENT,6500,DEBTCONSOLIDATION,14.96,0.1,7,687,No,1
LN22142,29,male,Master,56721,3,MORTGAGE,11000,EDUCATION,12.99,0.19,6,637,No,1
LN22143,28,male,Master,64167,3,MORTGAGE,9200,MEDICAL,9.32,0.14,7,600,Yes,0
LN22144,27,male,High School,77255,5,RENT,6500,EDUCATION,9.99,0.08,8,643,Yes,0
LN22145,28,female,High School,71520,5,RENT,6500,HOMEIMPROVEMENT,16.35,0.09,7,633,No,1
LN22146,33,male,Bachelor,81245,11,RENT,6500,VENTURE,7.74,0.08,5,668,Yes,0
LN22147,30,male,Master,81719,7,RENT,6500,HOMEIMPROVEMENT,8.94,0.08,7,689,No,0
LN22148,27,female,Associate,82402,1,RENT,6500,DEBTCONSOLIDATION,7.51,0.08,7,527,Yes,0
LN22149,27,male,High School,84420,6,RENT,6500,VENTURE,6.17,0.08,7,652,No,0
LN22150,27,female,High School,64123,5,MORTGAGE,13000,VENTURE,11.01,0.2,10,611,No,0
LN22151,27,male,Associate,64721,4,OWN,8000,PERSONAL,14.54,0.12,10,700,Yes,0
LN22152,28,male,High School,64623,5,MORTGAGE,4500,HOMEIMPROVEMENT,11.89,0.07,8,607,No,0
LN22153,29,female,Master,91054,7,RENT,6500,HOMEIMPROVEMENT,10.74,0.07,9,676,Yes,0
LN22154,29,male,Bachelor,64009,7,MORTGAGE,25475,EDUCATION,16.29,0.4,7,568,Yes,0
LN22155,32,female,Associate,64549,8,MORTGAGE,24000,HOMEIMPROVEMENT,7.51,0.37,10,659,Yes,0
LN22156,29,male,Bachelor,64617,8,MORTGAGE,4800,PERSONAL,14.79,0.07,9,642,Yes,0
LN22157,30,male,Associate,64443,8,MORTGAGE,15000,VENTURE,5.99,0.23,5,612,Yes,0
LN22158,29,male,High School,138881,4,RENT,6500,MEDICAL,10.65,0.05,10,648,Yes,0
LN22159,29,female,Bachelor,148624,7,RENT,6500,EDUCATION,11.01,0.04,10,716,No,0
LN22160,29,female,Bachelor,39500,4,RENT,6525,MEDICAL,16.07,0.17,9,647,No,1
LN22161,31,female,Bachelor,64409,10,MORTGAGE,9250,EDUCATION,10.36,0.14,6,639,Yes,0
LN22162,29,female,Master,36532,3,RENT,6550,VENTURE,7.9,0.18,10,613,No,0
LN22163,27,male,Bachelor,51913,7,RENT,6550,MEDICAL,7.88,0.13,8,609,Yes,0
LN22164,27,female,Associate,37216,5,RENT,6575,PERSONAL,13.49,0.18,9,500,No,1
LN22165,27,female,Bachelor,57203,3,MORTGAGE,8000,MEDICAL,15.7,0.14,8,671,No,1
LN22166,31,female,Associate,32681,10,RENT,6600,MEDICAL,11.01,0.2,6,661,No,0
LN22167,28,female,Master,64302,5,MORTGAGE,14500,MEDICAL,7.29,0.23,7,680,No,0
LN22168,29,female,Master,64122,4,MORTGAGE,12250,VENTURE,6.62,0.19,6,634,No,0
LN22169,29,male,Associate,36514,5,RENT,6600,MEDICAL,15.33,0.18,8,694,No,1
LN22170,31,male,Master,37325,10,RENT,6600,EDUCATION,16.49,0.18,8,707,No,1
LN22171,28,male,Bachelor,64521,7,MORTGAGE,17050,HOMEIMPROVEMENT,12.42,0.26,7,629,No,0
LN22172,35,female,Associate,64996,17,OWN,10000,PERSONAL,15.27,0.15,6,623,Yes,0
LN22173,31,female,Bachelor,47980,6,RENT,6600,MEDICAL,13.79,0.14,9,666,No,0
LN22174,27,male,Master,49286,3,RENT,6600,VENTURE,11.14,0.13,7,674,No,0
LN22175,27,male,Associate,60983,3,RENT,6600,VENTURE,8,0.11,7,679,No,0
LN22176,28,male,Associate,64496,4,OWN,7475,EDUCATION,7.9,0.12,8,560,Yes,0
LN22177,31,male,Master,64431,7,MORTGAGE,10000,VENTURE,11.01,0.16,10,657,Yes,0
LN22178,34,male,Associate,64471,7,MORTGAGE,3100,DEBTCONSOLIDATION,7.9,0.05,6,689,Yes,0
LN22179,30,female,High School,64568,6,MORTGAGE,12500,HOMEIMPROVEMENT,6.03,0.19,7,588,Yes,0
LN22180,31,male,Bachelor,64731,9,MORTGAGE,15875,HOMEIMPROVEMENT,7.9,0.25,5,729,Yes,0
LN22181,31,male,High School,64590,9,MORTGAGE,3000,EDUCATION,15.23,0.05,5,575,Yes,0
LN22182,35,male,High School,157125,14,RENT,6600,EDUCATION,17.93,0.04,5,594,Yes,0
LN22183,33,female,Associate,31084,11,RENT,6625,HOMEIMPROVEMENT,12.69,0.21,9,566,No,1
LN22184,31,male,Bachelor,62152,6,RENT,6625,EDUCATION,10.38,0.11,10,685,Yes,0
LN22185,31,female,Bachelor,64731,11,MORTGAGE,7200,MEDICAL,10.37,0.11,8,728,Yes,0
LN22186,28,female,High School,57535,1,MORTGAGE,6000,HOMEIMPROVEMENT,8.88,0.1,6,671,No,1
LN22187,33,male,High School,64831,8,MORTGAGE,6000,MEDICAL,5.79,0.09,5,660,No,0
LN22188,33,male,High School,31912,11,RENT,6700,EDUCATION,10.99,0.21,10,617,Yes,0
LN22189,31,female,Associate,57367,12,MORTGAGE,23000,VENTURE,14.84,0.4,9,593,No,1
LN22190,32,male,Master,35165,8,RENT,6700,VENTURE,10.37,0.19,9,674,No,0
LN22191,33,female,High School,64512,10,RENT,6700,HOMEIMPROVEMENT,13.49,0.1,6,600,Yes,0
LN22192,29,female,Associate,64566,5,MORTGAGE,10750,DEBTCONSOLIDATION,13.11,0.17,7,628,No,0
LN22193,27,male,High School,64838,2,MORTGAGE,6400,EDUCATION,13.11,0.1,8,659,Yes,0
LN22194,30,male,High School,25048,9,RENT,6800,PERSONAL,12.84,0.27,6,640,No,1
LN22195,32,male,Bachelor,27924,10,RENT,6800,DEBTCONSOLIDATION,11.01,0.24,8,586,No,0
LN22196,34,female,Associate,64389,13,OWN,9600,HOMEIMPROVEMENT,8.94,0.15,10,669,Yes,0
LN22197,27,female,High School,64617,4,MORTGAGE,5000,VENTURE,11.01,0.08,7,609,Yes,0
LN22198,27,female,Bachelor,57447,4,MORTGAGE,25000,DEBTCONSOLIDATION,14.96,0.44,9,662,No,1
LN22199,27,male,Bachelor,57226,8,MORTGAGE,7750,DEBTCONSOLIDATION,11.01,0.14,7,663,No,1
LN22200,32,female,Bachelor,48435,11,RENT,6800,EDUCATION,12.99,0.14,7,611,Yes,0
LN22201,34,male,Associate,58403,9,RENT,6800,MEDICAL,6.92,0.12,9,694,Yes,0
LN22202,31,female,Bachelor,61001,8,RENT,6800,EDUCATION,19.29,0.11,8,595,No,0
LN22203,32,male,Bachelor,64501,14,MORTGAGE,6800,EDUCATION,12.84,0.11,7,633,Yes,0
LN22204,33,male,Bachelor,54974,8,RENT,6800,EDUCATION,11.22,0.12,6,627,No,1
LN22205,29,female,High School,64868,11,MORTGAGE,6000,EDUCATION,8,0.09,8,624,Yes,0
LN22206,31,male,Associate,64879,9,MORTGAGE,4550,VENTURE,11.03,0.07,6,716,No,0
LN22207,28,female,Associate,64959,6,MORTGAGE,10000,HOMEIMPROVEMENT,12.98,0.15,10,483,Yes,0
LN22208,28,male,Master,57026,4,MORTGAGE,10000,PERSONAL,13.61,0.18,6,649,No,1
LN22209,27,male,Bachelor,64583,8,MORTGAGE,5600,EDUCATION,11.86,0.09,6,672,Yes,0
LN22210,29,male,Bachelor,64409,6,MORTGAGE,15000,HOMEIMPROVEMENT,9.63,0.23,10,662,No,0
LN22211,28,male,High School,69451,2,RENT,6800,HOMEIMPROVEMENT,10.65,0.1,8,667,Yes,0
LN22212,32,male,Bachelor,64742,9,MORTGAGE,7500,MEDICAL,11.26,0.12,10,632,Yes,0
LN22213,29,female,Bachelor,64359,5,MORTGAGE,1000,HOMEIMPROVEMENT,13.49,0.02,6,500,Yes,0
LN22214,32,male,Master,64801,10,MORTGAGE,5000,PERSONAL,11.01,0.08,8,610,No,0
LN22215,30,female,Associate,65010,4,MORTGAGE,8500,EDUCATION,11.01,0.13,5,666,Yes,0
LN22216,35,male,Bachelor,36921,11,RENT,6475,EDUCATION,5.42,0.18,7,642,No,0
LN22217,31,female,Master,65163,10,MORTGAGE,8250,HOMEIMPROVEMENT,5.99,0.13,9,655,No,0
LN22218,29,male,High School,64880,6,MORTGAGE,10475,EDUCATION,7.88,0.16,9,532,Yes,0
LN22219,27,male,High School,65318,6,MORTGAGE,4000,PERSONAL,9.99,0.06,6,562,No,0
LN22220,32,female,Associate,64692,8,MORTGAGE,1400,VENTURE,10.99,0.02,6,630,No,0
LN22221,35,female,Bachelor,65510,10,MORTGAGE,10000,MEDICAL,9.91,0.15,5,618,No,0
LN22222,29,female,Associate,65308,8,MORTGAGE,5000,DEBTCONSOLIDATION,13.49,0.08,10,663,Yes,0
LN22223,29,male,Bachelor,22367,10,RENT,6400,VENTURE,10.37,0.29,5,685,No,1
LN22224,27,male,Master,58021,4,MORTGAGE,13000,MEDICAL,7.88,0.22,8,664,No,1
LN22225,35,male,High School,65240,9,MORTGAGE,20000,VENTURE,12.53,0.31,7,601,Yes,0
LN22226,34,female,Bachelor,65213,10,MORTGAGE,14200,DEBTCONSOLIDATION,6.99,0.22,6,626,Yes,0
LN22227,29,female,Associate,65280,8,MORTGAGE,11225,HOMEIMPROVEMENT,11.14,0.17,7,664,No,0
LN22228,29,male,Bachelor,37013,6,RENT,6400,EDUCATION,12.87,0.17,5,503,Yes,0
LN22229,28,male,Associate,65219,6,MORTGAGE,7000,HOMEIMPROVEMENT,9.91,0.11,8,671,No,0
LN22230,28,male,Master,39056,6,RENT,6400,VENTURE,16.82,0.16,5,710,No,1
LN22231,30,male,High School,65647,7,MORTGAGE,25000,EDUCATION,10.08,0.38,7,598,Yes,0
LN22232,29,female,Associate,39298,8,RENT,6400,EDUCATION,14.96,0.16,5,632,No,1
LN22233,32,male,Doctorate,65762,9,MORTGAGE,12000,MEDICAL,15.27,0.18,6,715,Yes,0
LN22234,27,male,Doctorate,65549,5,MORTGAGE,27575,HOMEIMPROVEMENT,11.01,0.42,10,667,Yes,0
LN22235,29,female,Bachelor,41793,7,RENT,6400,DEBTCONSOLIDATION,6,0.15,8,653,Yes,0
LN22236,27,female,High School,65664,2,MORTGAGE,6000,DEBTCONSOLIDATION,14.27,0.09,7,603,Yes,0
LN22237,29,male,Bachelor,65722,6,MORTGAGE,2500,EDUCATION,13.49,0.04,9,713,Yes,0
LN22238,33,female,Bachelor,58788,12,MORTGAGE,7000,PERSONAL,12.42,0.12,5,501,No,1
LN22239,27,male,Bachelor,65799,3,MORTGAGE,9000,MEDICAL,6.62,0.14,10,708,No,0
LN22240,27,female,Associate,43339,6,RENT,6400,MEDICAL,7.74,0.15,5,637,No,0
LN22241,30,male,Bachelor,44269,6,RENT,6400,EDUCATION,10.59,0.14,9,689,Yes,0
LN22242,30,female,Bachelor,65668,5,MORTGAGE,5375,MEDICAL,11.01,0.08,5,680,Yes,0
LN22243,30,male,Bachelor,65847,7,MORTGAGE,14500,EDUCATION,10.65,0.22,9,600,Yes,0
LN22244,34,female,Master,45293,10,RENT,6400,EDUCATION,13.61,0.14,9,626,Yes,0
LN22245,30,female,Master,66217,10,MORTGAGE,10000,MEDICAL,7.9,0.15,10,685,No,0
LN22246,28,male,Master,58551,8,MORTGAGE,5000,PERSONAL,15.27,0.09,5,714,No,1
LN22247,34,female,Associate,65905,11,MORTGAGE,27000,HOMEIMPROVEMENT,7.9,0.41,5,704,Yes,0
LN22248,34,female,Master,39724,13,RENT,6400,HOMEIMPROVEMENT,15.62,0.16,5,569,No,1
LN22249,30,male,Master,65631,8,MORTGAGE,9600,VENTURE,11.01,0.15,8,732,Yes,0
LN22250,28,female,Bachelor,51434,2,RENT,6400,MEDICAL,5.79,0.12,6,650,Yes,0
LN22251,33,female,Bachelor,65926,11,MORTGAGE,3800,MEDICAL,8.9,0.06,7,692,Yes,0
LN22252,34,female,Associate,52378,13,RENT,6400,MEDICAL,9.63,0.12,5,520,Yes,0
LN22253,32,male,High School,65523,5,MORTGAGE,11200,PERSONAL,6.03,0.17,9,610,Yes,0
LN22254,30,male,High School,65601,8,MORTGAGE,4000,HOMEIMPROVEMENT,6.03,0.06,5,627,No,0
LN22255,35,female,Bachelor,65556,12,OWN,6000,VENTURE,6.62,0.09,9,617,Yes,0
LN22256,32,male,Associate,49948,9,RENT,6400,MEDICAL,15.65,0.13,6,644,No,1
LN22257,33,male,High School,66275,8,MORTGAGE,10000,EDUCATION,15.23,0.15,8,638,Yes,0
LN22258,27,male,Associate,65891,6,MORTGAGE,4000,MEDICAL,11.01,0.06,8,589,Yes,0
LN22259,32,male,Bachelor,60863,12,RENT,6400,HOMEIMPROVEMENT,11.01,0.11,10,644,Yes,0
LN22260,30,female,Associate,61145,7,RENT,6400,VENTURE,11.71,0.1,6,666,No,0
LN22261,28,male,Master,65894,6,MORTGAGE,4150,MEDICAL,7.49,0.06,6,710,No,0
LN22262,32,female,Associate,60819,10,RENT,6400,EDUCATION,13.35,0.11,8,672,Yes,0
LN22263,33,male,Master,66185,10,MORTGAGE,2100,EDUCATION,9.99,0.03,6,689,Yes,0
LN22264,27,male,Associate,60737,6,RENT,6400,HOMEIMPROVEMENT,13.23,0.11,7,539,No,0
LN22265,29,male,High School,65905,5,MORTGAGE,12000,MEDICAL,11.99,0.18,8,531,Yes,0
LN22266,28,male,Bachelor,68125,7,RENT,6400,PERSONAL,7.29,0.09,9,670,No,0
LN22267,34,male,Master,68220,13,RENT,6400,PERSONAL,11.01,0.09,5,548,Yes,0
LN22268,32,female,Associate,69333,6,RENT,6400,PERSONAL,8,0.09,5,669,Yes,0
LN22269,34,female,High School,66062,8,MORTGAGE,3500,PERSONAL,5.99,0.05,6,674,No,0
LN22270,33,male,High School,70458,11,RENT,6400,MEDICAL,7.51,0.09,8,617,Yes,0
