loan_id,application_date,applicant_age,employment_status,annual_income,loan_amount,loan_tenure,credit_score,existing_emi,loan_purpose,branch,loan_status,default_flag
LN01711,13-10-2024,42,Unemployed,229677,201944,24,515,0,Home Renovation,Delhi,Rejected,0
LN01712,03-02-2024,24,Salaried,467851,296434,48,779,1,Education,Bangalore,Approved,0
LN01713,07-12-2025,40,Self-Employed,350237,244760,24,779,1,Home Renovation,Bangalore,Closed,0
LN01714,14-01-2025,52,Self-Employed,826371,308274,36,524,1,Education,Delhi,Rejected,0
LN01715,10-08-2024,56,Self-Employed,1805734,2506872,12,816,3,Business,Delhi,Approved,0
LN01716,30-03-2025,24,Salaried,514232,176495,48,627,2,Medical,Mumbai,Closed,0
LN01717,31-03-2025,47,Self-Employed,1236624,1261848,24,636,0,Medical,Chennai,Defaulted,1
LN01718,29-08-2024,37,Self-Employed,517525,407297,36,532,0,Vehicle,Mumbai,Rejected,0
LN01719,25-05-2026,32,Self-Employed,653514,878197,48,661,0,Education,Chennai,Approved,0
LN01720,06-01-2025,42,Salaried,445931,254448,24,707,1,Vehicle,Ahmedabad,Closed,0
LN01721,11-04-2024,37,Retired,279992,247875,60,800,0,Vehicle,Bangalore,Approved,0
LN01722,03-12-2025,30,Salaried,1105748,918425,36,634,0,Education,Chennai,Closed,0
LN01723,11-01-2025,21,Retired,546379,586348,36,755,2,Medical,Mumbai,Approved,0
LN01724,11-07-2025,42,Retired,460047,172430,24,529,3,Education,Delhi,Defaulted,1
LN01725,22-10-2025,46,Retired,269122,138104,60,718,4,Business,Chennai,Rejected,0
LN01726,02-01-2025,38,Self-Employed,546569,292972,48,771,5,Vehicle,Mumbai,Closed,0
LN01727,03-03-2024,34,Salaried,302622,336505,24,569,2,Vehicle,Bangalore,Approved,0
LN01728,11-02-2025,67,Unemployed,303872,154382,24,571,0,Education,Kolkata,Defaulted,1
LN01729,09-10-2024,49,Salaried,502597,467837,48,661,3,Vehicle,Ahmedabad,Approved,0
LN01730,13-07-2024,32,Self-Employed,414364,222417,36,790,1,Medical,Chennai,Approved,0
LN01731,05-05-2024,56,Self-Employed,478447,597000,48,535,2,Vehicle,Bangalore,Closed,0
LN01732,18-05-2026,55,Self-Employed,507211,677838,36,521,1,Education,Bangalore,Rejected,0
LN01733,23-04-2026,32,Salaried,574792,500265,48,677,3,Medical,Hyderabad,Closed,0
LN01734,10-04-2025,27,Self-Employed,2402430,1651766,24,549,1,Medical,Kolkata,Closed,0
LN01735,03-04-2024,49,Retired,280373,156297,24,601,0,Vehicle,Chennai,Defaulted,1
LN01736,09-11-2025,31,Salaried,354257,125675,36,550,1,Education,Mumbai,Approved,0
LN01737,05-08-2024,53,Retired,372026,221485,60,755,0,Vehicle,Chennai,Approved,0
LN01738,19-10-2025,26,Salaried,454993,463937,24,667,4,Business,Chennai,Closed,0
LN01739,16-10-2025,67,Salaried,745214,660988,36,696,1,Business,Kolkata,Approved,0
LN01740,03-09-2025,35,Salaried,226691,303413,36,554,1,Medical,Pune,Closed,0
LN01741,22-01-2024,52,Salaried,1602319,1179154,36,542,3,Vehicle,Bangalore,Closed,0
LN01742,21-02-2024,31,Retired,458137,487114,48,625,2,Business,Bangalore,Closed,0
LN01743,16-03-2026,43,Salaried,731847,613474,48,616,0,Home Renovation,Bangalore,Closed,0
LN01744,07-12-2024,46,Salaried,493622,426407,12,749,0,Business,Bangalore,Approved,0
LN01745,06-09-2024,54,Salaried,474622,282187,60,746,1,Vehicle,Kolkata,Closed,0
LN01746,08-05-2024,66,Self-Employed,1502610,1202757,48,619,3,Vehicle,Mumbai,Approved,0
LN01747,16-03-2026,54,Self-Employed,1126950,921691,60,574,2,Business,Delhi,Closed,0
LN01748,01-08-2025,49,Salaried,515574,555431,36,714,4,Vehicle,Hyderabad,Approved,0
LN01749,29-07-2024,24,Salaried,446926,596513,60,527,0,Vehicle,Pune,Rejected,0
LN01750,11-03-2024,37,Retired,723006,478813,24,834,0,Home Renovation,Pune,Closed,0
LN01751,29-04-2026,55,Salaried,226788,78564,24,647,0,Medical,Ahmedabad,Defaulted,1
LN01752,22-02-2026,33,Self-Employed,383829,324690,60,551,2,Vehicle,Bangalore,Rejected,0
LN01753,21-07-2025,61,Salaried,316037,284088,24,612,0,Education,Ahmedabad,Closed,0
LN01754,31-07-2024,59,Self-Employed,701372,340365,12,526,0,Medical,Bangalore,Defaulted,1
LN01755,23-08-2025,35,Salaried,368854,419206,48,777,1,Medical,Hyderabad,Approved,0
LN01756,09-08-2024,49,Self-Employed,866082,1198156,48,739,1,Education,Bangalore,Closed,0
LN01757,12-04-2026,49,Salaried,135322,181379,24,759,2,Business,Delhi,Closed,0
LN01758,26-08-2024,31,Unemployed,104390,53950,60,505,1,Home Renovation,Pune,Rejected,0
LN01759,02-12-2024,52,Salaried,471239,595127,36,555,1,Vehicle,Chennai,Rejected,0
LN01760,03-03-2026,22,Self-Employed,1202547,1292669,36,564,1,Business,Hyderabad,Approved,0
LN01761,31-05-2024,67,Salaried,345180,275878,48,817,3,Education,Pune,Closed,0
LN01762,18-03-2026,34,Salaried,976890,873996,36,828,1,Home Renovation,Mumbai,Closed,0
LN01763,02-09-2025,40,Self-Employed,424889,524551,24,528,0,Home Renovation,Pune,Defaulted,1
LN01764,03-01-2024,42,Salaried,276788,229221,24,606,0,Home Renovation,Hyderabad,Defaulted,1
LN01765,10-10-2024,31,Retired,743768,528468,36,696,0,Education,Delhi,Approved,0
LN01766,29-05-2026,47,Retired,594912,501256,36,649,3,Business,Kolkata,Closed,0
LN01767,28-05-2024,23,Retired,653964,612792,48,714,0,Vehicle,Mumbai,Approved,0
LN01768,13-05-2024,37,Salaried,499054,253512,48,530,3,Home Renovation,Chennai,Closed,0
LN01769,07-07-2025,64,Self-Employed,897245,1158341,36,825,0,Home Renovation,Bangalore,Closed,0
LN01770,13-09-2024,48,Salaried,1127475,1174384,48,641,3,Business,Hyderabad,Defaulted,1
LN01771,28-03-2026,49,Retired,276128,275188,24,754,2,Home Renovation,Mumbai,Closed,0
LN01772,27-06-2024,41,Self-Employed,506372,207331,12,550,1,Home Renovation,Hyderabad,Approved,0
LN01773,22-04-2024,67,Retired,281556,271586,60,743,2,Education,Chennai,Closed,0
LN01774,07-11-2025,36,Self-Employed,1970078,853155,12,672,0,Medical,Hyderabad,Rejected,0
LN01775,27-01-2024,57,Self-Employed,2313505,894325,24,731,1,Business,Ahmedabad,Approved,0
LN01776,14-05-2024,40,Salaried,288021,253470,36,611,0,Business,Pune,Closed,0
LN01777,16-01-2024,26,Self-Employed,548822,407809,36,648,1,Business,Pune,Rejected,0
LN01778,01-01-2025,39,Salaried,1513889,1434699,60,716,2,Education,Mumbai,Closed,0
LN01779,19-03-2026,25,Self-Employed,645446,256980,24,561,0,Education,Delhi,Defaulted,1
LN01780,18-03-2026,23,Self-Employed,754881,584339,12,747,3,Vehicle,Kolkata,Approved,0
LN01781,31-08-2024,21,Self-Employed,285894,140735,24,713,1,Education,Mumbai,Closed,0
LN01782,25-08-2025,58,Salaried,523153,724990,36,537,1,Business,Hyderabad,Rejected,0
LN01783,27-11-2024,35,Self-Employed,1909911,1751894,24,762,4,Vehicle,Chennai,Approved,0
LN01784,17-01-2024,54,Salaried,872381,921391,36,795,2,Medical,Pune,Closed,0
LN01785,27-06-2024,55,Self-Employed,471893,310486,60,646,2,Home Renovation,Bangalore,Closed,0
LN01786,28-09-2024,45,Salaried,409076,165353,60,594,2,Home Renovation,Bangalore,Closed,0
LN01787,23-02-2024,44,Salaried,293929,403699,24,581,3,Vehicle,Chennai,Approved,0
LN01788,09-05-2024,32,Salaried,333359,204977,36,807,0,Medical,Hyderabad,Approved,0
LN01789,29-01-2026,38,Self-Employed,230817,176849,36,705,2,Home Renovation,Kolkata,Closed,0
LN01790,07-03-2025,35,Salaried,470631,477620,60,697,1,Vehicle,Ahmedabad,Closed,0
LN01791,22-06-2025,64,Salaried,964678,315610,60,685,0,Education,Chennai,Approved,0
LN01792,26-04-2024,36,Unemployed,124812,148686,24,582,0,Business,Hyderabad,Rejected,0
LN01793,02-02-2026,47,Salaried,935561,832870,48,547,0,Medical,Mumbai,Approved,0
LN01794,06-03-2024,28,Self-Employed,684930,415094,24,849,1,Home Renovation,Kolkata,Closed,0
LN01795,02-05-2025,66,Self-Employed,1322549,486392,12,766,3,Business,Ahmedabad,Rejected,0
LN01796,04-04-2025,45,Unemployed,109156,52258,12,480,2,Vehicle,Ahmedabad,Rejected,0
LN01797,07-03-2026,37,Self-Employed,381540,490102,36,541,1,Home Renovation,Delhi,Closed,0
LN01798,05-01-2025,49,Self-Employed,669218,705775,36,615,0,Business,Hyderabad,Closed,0
LN01799,09-06-2025,28,Retired,709822,408070,12,641,0,Education,Ahmedabad,Approved,0
LN01800,30-08-2025,35,Salaried,244164,90868,36,769,1,Medical,Bangalore,Closed,0
LN01801,21-04-2024,47,Retired,731658,775321,24,827,2,Vehicle,Bangalore,Closed,0
LN01802,07-04-2025,66,Salaried,132321,123012,36,845,0,Home Renovation,Pune,Closed,0
LN01803,30-05-2025,27,Unemployed,302909,225658,24,536,1,Education,Kolkata,Defaulted,1
LN01804,14-08-2024,23,Salaried,638027,446601,24,796,3,Medical,Ahmedabad,Closed,0
LN01805,21-09-2025,49,Self-Employed,746970,402240,36,839,2,Medical,Delhi,Closed,0
LN01806,14-02-2024,64,Salaried,398028,412584,24,580,2,Education,Hyderabad,Defaulted,1
LN01807,14-01-2026,44,Self-Employed,1057392,1446231,36,769,2,Home Renovation,Delhi,Defaulted,1
LN01808,13-03-2026,23,Salaried,573650,282973,24,614,0,Medical,Pune,Closed,0
LN01809,05-11-2025,40,Retired,279777,267698,36,815,0,Vehicle,Mumbai,Approved,0
LN01810,17-06-2025,66,Retired,506427,388228,24,703,3,Business,Delhi,Approved,0
LN01811,04-11-2024,35,Salaried,694196,549357,36,779,2,Vehicle,Mumbai,Closed,0
LN01812,14-04-2025,45,Retired,599345,347357,48,806,1,Medical,Bangalore,Approved,0
LN01813,20-10-2025,50,Self-Employed,627694,758033,24,674,0,Business,Mumbai,Approved,0
LN01814,01-02-2024,34,Self-Employed,435208,362868,36,705,2,Education,Hyderabad,Approved,0
LN01815,03-03-2024,27,Salaried,439340,394415,12,588,0,Business,Kolkata,Rejected,0
LN01816,05-05-2025,37,Salaried,176737,112269,36,845,0,Business,Kolkata,Approved,0
LN01817,17-05-2026,64,Salaried,325791,162892,24,780,0,Business,Hyderabad,Approved,0
LN01818,15-02-2025,40,Salaried,411906,162497,36,634,1,Medical,Hyderabad,Approved,0
LN01819,12-03-2025,56,Retired,505230,548442,36,527,0,Home Renovation,Hyderabad,Rejected,0
LN01820,03-12-2025,29,Salaried,625197,322512,60,784,0,Medical,Chennai,Approved,0
LN01821,20-04-2024,58,Retired,722242,764914,36,790,2,Home Renovation,Ahmedabad,Approved,0
LN01822,17-05-2025,42,Salaried,688163,501955,36,768,1,Education,Pune,Closed,0
LN01823,30-12-2025,22,Self-Employed,562154,425748,36,624,1,Education,Mumbai,Closed,0
LN01824,30-03-2025,44,Self-Employed,638639,521190,60,782,1,Education,Ahmedabad,Approved,0
LN01825,16-03-2024,28,Retired,568667,400614,48,743,5,Education,Hyderabad,Closed,0
LN01826,23-03-2024,31,Salaried,610541,250738,24,847,0,Education,Kolkata,Approved,0
LN01827,25-11-2024,33,Self-Employed,548143,351137,48,790,0,Vehicle,Delhi,Closed,0
LN01828,14-09-2025,37,Salaried,417608,430181,36,684,2,Medical,Delhi,Approved,0
LN01829,31-05-2024,28,Salaried,377479,389695,48,602,0,Home Renovation,Chennai,Approved,0
LN01830,08-03-2024,41,Salaried,417232,256533,48,814,1,Education,Ahmedabad,Closed,0
LN01831,09-05-2024,38,Self-Employed,542308,437161,24,653,1,Vehicle,Ahmedabad,Rejected,0
LN01832,08-10-2024,50,Salaried,437963,224583,48,730,5,Vehicle,Ahmedabad,Approved,0
LN01833,01-10-2025,38,Self-Employed,568085,301885,24,832,3,Vehicle,Mumbai,Approved,0
LN01834,10-10-2025,66,Salaried,545443,177460,24,611,4,Medical,Mumbai,Rejected,0
LN01835,22-08-2025,67,Self-Employed,689234,886645,24,646,0,Education,Pune,Rejected,0
LN01836,15-07-2025,51,Salaried,527188,280346,48,710,3,Vehicle,Mumbai,Approved,0
LN01837,30-12-2025,58,Self-Employed,1524632,838985,24,678,0,Vehicle,Kolkata,Closed,0
LN01838,28-11-2024,52,Retired,404062,245492,12,529,2,Education,Kolkata,Rejected,0
LN01839,25-01-2025,31,Self-Employed,688454,303022,48,626,2,Medical,Ahmedabad,Closed,0
LN01840,03-09-2025,65,Self-Employed,773986,776454,24,606,0,Vehicle,Pune,Approved,0
LN01841,27-06-2025,45,Salaried,499140,190999,24,586,2,Home Renovation,Ahmedabad,Approved,0
LN01842,28-10-2024,53,Self-Employed,1013040,453459,24,581,0,Business,Chennai,Approved,0
LN01843,09-04-2025,58,Salaried,296650,299388,24,665,0,Business,Mumbai,Approved,0
LN01844,01-06-2025,61,Salaried,688289,463649,36,672,4,Business,Mumbai,Approved,0
LN01845,11-09-2025,28,Self-Employed,1530518,1651034,12,626,0,Medical,Ahmedabad,Closed,0
LN01846,16-03-2025,31,Retired,582278,531717,60,667,0,Vehicle,Ahmedabad,Approved,0
LN01847,11-04-2024,42,Salaried,436922,254124,48,705,1,Business,Hyderabad,Approved,0
LN01848,23-03-2026,44,Self-Employed,659274,669763,24,697,3,Business,Ahmedabad,Closed,0
LN01849,19-12-2025,61,Self-Employed,791439,338657,24,785,0,Education,Mumbai,Approved,0
LN01850,27-04-2024,37,Salaried,487762,434133,36,668,1,Vehicle,Kolkata,Closed,0
LN01851,23-05-2026,32,Salaried,353585,276101,36,766,3,Vehicle,Hyderabad,Approved,0
LN01852,01-11-2025,66,Salaried,245930,146244,24,773,0,Education,Hyderabad,Approved,0
LN01853,28-10-2025,52,Salaried,752841,726043,24,548,0,Vehicle,Mumbai,Closed,0
LN01854,26-02-2026,35,Salaried,632005,795357,60,785,2,Home Renovation,Delhi,Rejected,0
LN01855,18-07-2025,36,Salaried,225421,315317,24,532,1,Medical,Bangalore,Approved,0
LN01856,08-01-2026,42,Salaried,349390,338397,24,566,3,Education,Ahmedabad,Approved,0
LN01857,08-08-2024,48,Self-Employed,728312,542720,60,670,0,Business,Kolkata,Closed,0
LN01858,16-03-2025,40,Self-Employed,841898,461130,36,569,4,Vehicle,Delhi,Defaulted,1
LN01859,07-04-2025,53,Unemployed,101826,59344,24,614,4,Home Renovation,Mumbai,Defaulted,1
LN01860,21-08-2024,30,Salaried,841527,696279,36,651,0,Home Renovation,Ahmedabad,Closed,0
LN01861,27-02-2025,60,Self-Employed,284946,200603,12,632,0,Medical,Mumbai,Closed,0
LN01862,13-12-2024,52,Retired,255495,333471,48,771,5,Home Renovation,Ahmedabad,Closed,0
LN01863,27-04-2026,53,Self-Employed,382351,269605,36,572,1,Vehicle,Ahmedabad,Closed,0
LN01864,09-04-2025,22,Salaried,744386,529101,48,649,1,Vehicle,Delhi,Closed,0
LN01865,12-02-2025,53,Self-Employed,1024449,739537,60,843,2,Home Renovation,Mumbai,Closed,0
LN01866,01-03-2025,53,Salaried,744935,909030,60,712,2,Vehicle,Kolkata,Closed,0
LN01867,17-01-2026,61,Salaried,489933,497706,60,598,3,Vehicle,Pune,Closed,0
LN01868,07-04-2024,33,Self-Employed,577552,563451,36,576,0,Business,Ahmedabad,Closed,0
LN01869,16-11-2024,50,Self-Employed,583377,389437,24,616,0,Education,Hyderabad,Closed,0
LN01870,13-03-2025,53,Salaried,774130,928719,36,717,3,Vehicle,Chennai,Approved,0
LN01871,16-11-2024,33,Unemployed,346323,118511,36,534,3,Vehicle,Mumbai,Rejected,0
LN01872,12-11-2025,46,Self-Employed,353115,444175,60,666,2,Medical,Mumbai,Approved,0
LN01873,18-09-2024,42,Self-Employed,403908,348986,24,691,5,Education,Delhi,Approved,0
LN01874,18-01-2025,59,Unemployed,113147,83511,60,462,2,Education,Ahmedabad,Rejected,0
LN01875,05-06-2024,22,Salaried,332537,281620,48,584,0,Education,Hyderabad,Rejected,0
LN01876,04-12-2025,58,Unemployed,180925,187104,60,438,3,Home Renovation,Delhi,Rejected,0
LN01877,30-04-2025,59,Self-Employed,610381,191685,60,730,1,Business,Pune,Approved,0
LN01878,09-03-2024,46,Salaried,406691,511904,24,628,0,Business,Ahmedabad,Approved,0
LN01879,03-04-2024,66,Self-Employed,1147686,908294,24,801,0,Medical,Kolkata,Approved,0
LN01880,01-05-2026,35,Self-Employed,355001,240429,24,691,2,Education,Delhi,Rejected,0
LN01881,28-03-2024,54,Self-Employed,1227327,554837,24,531,4,Education,Mumbai,Defaulted,1
LN01882,05-04-2024,62,Unemployed,319730,250480,36,549,0,Vehicle,Ahmedabad,Rejected,0
LN01883,18-03-2025,64,Self-Employed,449226,380025,48,739,0,Home Renovation,Hyderabad,Closed,0
LN01884,08-04-2024,60,Self-Employed,974527,725059,60,805,1,Home Renovation,Kolkata,Approved,0
LN01885,01-02-2026,31,Retired,327994,343254,36,691,3,Medical,Mumbai,Defaulted,1
LN01886,26-01-2026,23,Self-Employed,602742,459883,12,755,2,Business,Kolkata,Approved,0
LN01887,16-01-2025,26,Salaried,795883,1080458,24,685,1,Education,Mumbai,Approved,0
LN01888,11-04-2026,29,Retired,636154,610202,12,706,2,Medical,Mumbai,Closed,0
LN01889,13-05-2024,26,Salaried,373999,444395,24,689,0,Home Renovation,Mumbai,Closed,0
LN01890,23-07-2025,29,Self-Employed,1083051,455197,36,571,1,Home Renovation,Ahmedabad,Approved,0
LN01891,02-03-2024,59,Retired,410185,302314,12,838,0,Home Renovation,Chennai,Closed,0
LN01892,23-08-2025,51,Self-Employed,721066,483498,24,708,3,Education,Bangalore,Approved,0
LN01893,29-07-2025,52,Self-Employed,397350,368117,24,639,0,Education,Hyderabad,Defaulted,1
LN01894,29-07-2025,61,Self-Employed,176002,219514,36,624,2,Education,Pune,Approved,0
LN01895,03-12-2024,32,Self-Employed,1775851,685784,36,681,0,Vehicle,Chennai,Closed,0
LN01896,17-11-2025,28,Retired,511176,194161,36,814,1,Business,Bangalore,Approved,0
LN01897,05-05-2024,28,Salaried,591223,730367,36,560,0,Home Renovation,Kolkata,Closed,0
LN01898,24-02-2025,48,Salaried,985196,526227,60,684,0,Home Renovation,Bangalore,Defaulted,1
LN01899,28-12-2024,40,Salaried,446764,462681,24,840,0,Vehicle,Ahmedabad,Defaulted,1
LN01900,12-11-2025,67,Self-Employed,249732,224051,36,679,2,Home Renovation,Ahmedabad,Closed,0
LN01901,07-02-2026,27,Self-Employed,1059596,1288662,48,783,1,Home Renovation,Ahmedabad,Approved,0
LN01902,09-03-2025,31,Retired,613334,268393,36,537,2,Education,Bangalore,Closed,0
LN01903,08-01-2026,40,Salaried,217129,96136,60,692,1,Education,Chennai,Approved,0
LN01904,22-02-2024,36,Self-Employed,730345,666439,24,552,1,Business,Hyderabad,Closed,0
LN01905,21-10-2024,24,Salaried,274880,368618,36,780,1,Home Renovation,Delhi,Closed,0
LN01906,06-09-2025,26,Salaried,399103,301920,12,729,5,Medical,Bangalore,Approved,0
LN01907,15-11-2024,42,Self-Employed,1725551,1138236,36,849,1,Home Renovation,Ahmedabad,Closed,0
LN01908,26-12-2024,46,Salaried,478562,462940,24,683,0,Home Renovation,Delhi,Closed,0
LN01909,16-04-2024,23,Salaried,400302,529797,24,524,3,Business,Delhi,Rejected,0
LN01910,14-08-2025,61,Salaried,586878,716355,36,553,0,Medical,Mumbai,Closed,0
LN01911,03-06-2025,62,Salaried,448427,625570,36,799,3,Home Renovation,Delhi,Closed,0
LN01912,05-08-2024,34,Self-Employed,797975,259202,12,664,0,Medical,Kolkata,Closed,0
LN01913,07-06-2024,31,Salaried,333572,141482,36,590,2,Education,Kolkata,Approved,0
LN01914,03-11-2025,38,Self-Employed,632582,613866,36,749,0,Education,Mumbai,Closed,0
LN01915,08-05-2025,32,Retired,354843,426746,24,644,4,Medical,Hyderabad,Approved,0
LN01916,17-08-2024,43,Self-Employed,463892,284722,36,797,1,Home Renovation,Pune,Approved,0
LN01917,17-05-2026,32,Unemployed,281174,158338,48,414,0,Medical,Hyderabad,Defaulted,1
LN01918,20-04-2024,33,Self-Employed,527433,614814,36,534,0,Medical,Kolkata,Rejected,0
LN01919,24-12-2024,45,Self-Employed,240763,87161,24,761,1,Education,Pune,Approved,0
LN01920,15-05-2026,65,Unemployed,264405,186754,24,552,2,Medical,Mumbai,Rejected,0
LN01921,23-07-2025,39,Salaried,372750,319219,36,572,1,Vehicle,Hyderabad,Defaulted,1
LN01922,11-01-2025,66,Unemployed,345045,316193,60,548,0,Vehicle,Pune,Rejected,0
LN01923,27-04-2024,56,Salaried,564140,621387,36,738,1,Education,Pune,Closed,0
LN01924,19-02-2026,65,Salaried,641848,443087,12,632,1,Home Renovation,Bangalore,Rejected,0
LN01925,12-10-2024,28,Salaried,427232,416103,36,807,0,Home Renovation,Hyderabad,Closed,0
LN01926,10-08-2025,49,Self-Employed,387864,366109,60,796,0,Education,Mumbai,Approved,0
LN01927,19-08-2024,52,Self-Employed,2007915,1811897,12,602,2,Home Renovation,Pune,Approved,0
LN01928,06-04-2026,64,Self-Employed,659801,662790,60,737,5,Business,Kolkata,Closed,0
LN01929,15-03-2025,38,Salaried,378646,221657,60,745,0,Vehicle,Ahmedabad,Approved,0
LN01930,15-05-2026,26,Salaried,344174,135299,12,789,2,Business,Bangalore,Approved,0
LN01931,28-07-2025,38,Salaried,726884,313431,60,534,0,Business,Delhi,Closed,0
LN01932,24-02-2026,39,Salaried,371229,203077,24,809,1,Business,Delhi,Approved,0
LN01933,18-04-2026,42,Unemployed,158369,134648,48,563,1,Education,Delhi,Defaulted,1
LN01934,28-09-2025,57,Salaried,687236,841511,36,784,0,Business,Kolkata,Closed,0
LN01935,20-09-2025,52,Retired,451893,484168,36,718,1,Medical,Ahmedabad,Closed,0
LN01936,22-11-2025,61,Retired,521733,609355,36,677,3,Home Renovation,Pune,Closed,0
LN01937,20-10-2025,23,Salaried,462202,317104,48,726,4,Education,Mumbai,Approved,0
LN01938,24-07-2025,48,Self-Employed,423908,315861,12,693,0,Medical,Delhi,Approved,0
LN01939,27-01-2024,30,Salaried,584370,428372,36,703,0,Medical,Hyderabad,Closed,0
LN01940,15-09-2025,55,Salaried,216693,110743,24,784,5,Vehicle,Delhi,Approved,0
LN01941,04-11-2025,49,Salaried,586276,215361,24,765,0,Vehicle,Pune,Defaulted,1
LN01942,29-04-2026,35,Self-Employed,431731,410147,24,555,2,Medical,Chennai,Rejected,0
LN01943,11-12-2025,53,Salaried,390360,541873,36,778,0,Vehicle,Kolkata,Approved,0
LN01944,30-09-2024,27,Self-Employed,840015,406157,24,538,1,Home Renovation,Chennai,Defaulted,1
LN01945,30-01-2024,32,Self-Employed,689228,242162,24,542,0,Home Renovation,Delhi,Approved,0
LN01946,03-07-2024,50,Salaried,785648,909375,24,623,3,Vehicle,Ahmedabad,Approved,0
LN01947,06-10-2024,41,Self-Employed,387229,223758,12,760,3,Business,Pune,Closed,0
LN01948,20-12-2025,51,Self-Employed,631347,765576,36,723,0,Medical,Delhi,Closed,0
LN01949,19-02-2026,44,Salaried,729378,783592,60,772,3,Home Renovation,Chennai,Approved,0
LN01950,12-11-2024,40,Salaried,575238,770957,24,661,1,Vehicle,Pune,Approved,0
LN01951,13-12-2024,57,Self-Employed,834073,625404,60,821,0,Vehicle,Kolkata,Approved,0
LN01952,25-12-2024,24,Salaried,805017,827691,48,662,2,Home Renovation,Kolkata,Approved,0
LN01953,07-01-2024,48,Self-Employed,527849,428265,36,790,1,Home Renovation,Delhi,Approved,0
LN01954,04-07-2024,64,Salaried,370432,368078,36,826,0,Business,Kolkata,Approved,0
LN01955,26-05-2024,40,Salaried,633589,503423,48,629,0,Vehicle,Bangalore,Closed,0
LN01956,02-08-2025,44,Salaried,457144,231998,24,527,5,Vehicle,Pune,Defaulted,1
LN01957,04-11-2025,52,Salaried,810163,695676,36,588,3,Education,Ahmedabad,Approved,0
LN01958,14-02-2025,61,Self-Employed,808855,712959,36,709,3,Business,Pune,Approved,0
LN01959,12-03-2024,56,Salaried,369347,440137,36,698,0,Home Renovation,Kolkata,Closed,0
LN01960,25-05-2024,54,Self-Employed,795010,881723,48,582,2,Home Renovation,Pune,Rejected,0
LN01961,28-01-2026,56,Retired,595992,613973,12,587,0,Medical,Chennai,Defaulted,1
LN01962,10-10-2025,22,Self-Employed,578938,245889,36,725,5,Home Renovation,Mumbai,Approved,0
LN01963,01-02-2024,35,Self-Employed,333509,364417,36,525,0,Vehicle,Chennai,Rejected,0
LN01964,03-04-2024,54,Salaried,942591,801518,24,638,1,Home Renovation,Hyderabad,Closed,0
LN01965,03-02-2026,56,Salaried,450567,578307,24,832,1,Vehicle,Bangalore,Closed,0
LN01966,27-06-2025,26,Self-Employed,1642004,2154076,36,550,3,Vehicle,Mumbai,Closed,0
LN01967,08-08-2024,59,Salaried,804137,290029,60,525,2,Business,Delhi,Rejected,0
LN01968,20-01-2025,62,Self-Employed,511638,615349,36,726,1,Home Renovation,Pune,Approved,0
LN01969,05-03-2025,32,Salaried,261313,89229,48,676,1,Business,Ahmedabad,Approved,0
LN01970,09-04-2025,23,Self-Employed,766747,539702,36,586,3,Vehicle,Hyderabad,Closed,0
LN01971,15-12-2024,65,Retired,473354,424376,24,849,0,Home Renovation,Hyderabad,Approved,0
LN01972,10-06-2024,38,Retired,264016,122215,12,808,3,Home Renovation,Ahmedabad,Closed,0
LN01973,13-01-2025,60,Self-Employed,470618,527536,12,659,4,Business,Bangalore,Closed,0
LN01974,15-11-2024,41,Self-Employed,3367595,1041227,24,819,0,Business,Mumbai,Approved,0
LN01975,08-01-2026,35,Self-Employed,1192558,578937,24,532,0,Vehicle,Hyderabad,Approved,0
LN01976,28-11-2024,53,Self-Employed,1044954,981082,48,671,0,Vehicle,Ahmedabad,Approved,0
LN01977,06-03-2026,55,Salaried,346727,376485,48,832,0,Home Renovation,Mumbai,Approved,0
LN01978,04-08-2025,46,Salaried,619187,810086,12,628,1,Home Renovation,Mumbai,Closed,0
LN01979,02-09-2025,28,Self-Employed,1502254,1616494,24,668,2,Education,Kolkata,Closed,0
LN01980,27-03-2024,56,Unemployed,166478,172963,24,510,1,Education,Hyderabad,Rejected,0
LN01981,23-02-2024,50,Salaried,795538,583746,36,723,0,Medical,Mumbai,Approved,0
LN01982,08-06-2024,43,Self-Employed,513490,154772,24,826,2,Vehicle,Bangalore,Defaulted,1
LN01983,10-06-2024,62,Self-Employed,537606,232339,24,540,2,Medical,Hyderabad,Approved,0
LN01984,11-02-2026,64,Self-Employed,1824091,1619811,60,579,4,Medical,Bangalore,Approved,0
LN01985,24-09-2025,34,Self-Employed,623208,649783,48,540,0,Business,Bangalore,Approved,0
LN01986,20-02-2024,34,Salaried,367460,278973,24,764,2,Business,Mumbai,Closed,0
LN01987,21-11-2025,22,Self-Employed,1011712,1116673,36,592,3,Education,Mumbai,Approved,0
LN01988,24-03-2024,57,Retired,657561,574740,24,595,1,Medical,Kolkata,Closed,0
LN01989,05-10-2024,25,Self-Employed,639937,244196,48,705,1,Education,Ahmedabad,Approved,0
LN01990,29-03-2025,58,Salaried,357738,182882,36,597,0,Vehicle,Pune,Approved,0
LN01991,08-11-2025,65,Self-Employed,284529,348262,24,584,3,Home Renovation,Kolkata,Approved,0
LN01992,10-03-2025,61,Retired,604388,663257,48,809,1,Business,Hyderabad,Closed,0
LN01993,12-05-2025,67,Salaried,417532,536210,24,575,4,Vehicle,Kolkata,Closed,0
LN01994,13-09-2025,34,Self-Employed,194835,83645,24,778,3,Vehicle,Delhi,Approved,0
